Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,397.78208,A2_43,0.024,,,,,,,,,,,,,,,,,,,,
,,397.78952,D2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,397.7916,A2_22,0.04,,,,,,,,,,,,,,,,,,,,
,,397.79328,A4_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.7968,B6_33,0.03,,,,,,,,,,,,,,,,,,,,
,,397.79856,B3_24,0.021,,,,,,,,,,,,,,,,,,,,
,,397.8124,A5_22,0.022,,,,,,,,,,,,,,,,,,,,
,,397.81664,D3_34,0.02,,,,,,,,,,,,,,,,,,,,
,,397.82336,A1_32,0.011,,,,,,,,,,,,,,,,,,,,
,,397.83456,B6_33,0.032,,,,,,,,,,,,,,,,,,,,
,,397.84072,A5_22,0.016,,,,,,,,,,,,,,,,,,,,
,,397.84744,A5_22,0.02,,,,,,,,,,,,,,,,,,,,
,,397.85688,A2_22,0.019,,,,,,,,,,,,,,,,,,,,
,,397.86192,B6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,397.86984,A3_32,0.034,,,,,,,,,,,,,,,,,,,,
,,397.8796,A2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,397.89736,B6_33,0.021,,,,,,,,,,,,,,,,,,,,
,,397.90104,A1_22,0.022,,,,,,,,,,,,,,,,,,,,
,,397.91192,A4_14,0.02,,,,,,,,,,,,,,,,,,,,
,,397.938,B6_33,0.031,,,,,,,,,,,,,,,,,,,,
,,397.94248,A4_12,0.026,,,,,,,,,,,,,,,,,,,,
,,397.95656,A2_22,0.02,,,,,,,,,,,,,,,,,,,,
,,397.98568,D3_34,0.023,,,,,,,,,,,,,,,,,,,,
,,397.98784,A3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,397.9964,A3_32,0.051,,,,,,,,,,,,,,,,,,,,
,,398.01128,A2_22,0.023,,,,,,,,,,,,,,,,,,,,
,,398.05736,A1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,398.06016,A5_22,0.021,,,,,,,,,,,,,,,,,,,,
,,398.12632,A3_32,0.055,,,,,,,,,,,,,,,,,,,,
,,398.13816,A2_11,0.027,,,,,,,,,,,,,,,,,,,,
,,398.14432,A2_43,0.024,,,,,,,,,,,,,,,,,,,,
,,398.14984,D2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,398.19048,A4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,398.19448,A4_31,0.014,,,,,,,,,,,,,,,,,,,,
,,398.20232,D6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,398.214,A2_43,0.018,,,,,,,,,,,,,,,,,,,,
,,398.22968,A4_31,0.025,,,,,,,,,,,,,,,,,,,,
,,398.28544,A3_32,0.03,,,,,,,,,,,,,,,,,,,,
,,398.29608,A4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,398.29824,A4_14,0.016,,,,,,,,,,,,,,,,,,,,
,,398.30392,A3_31,0.025,,,,,,,,,,,,,,,,,,,,
,,398.30688,A3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,398.31296,A2_43,0.031,,,,,,,,,,,,,,,,,,,,
,,398.32488,A2_33,0.024,,,,,,,,,,,,,,,,,,,,
,,398.3312,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,398.3376,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,398.35296,A3_32,0.049,,,,,,,,,,,,,,,,,,,,
,,398.3884,A3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,398.39576,A5_32,0.019,,,,,,,,,,,,,,,,,,,,
,,398.40776,D5_23,0.016,,,,,,,,,,,,,,,,,,,,
,,398.4192,A5_33,0.012,,,,,,,,,,,,,,,,,,,,
,,398.42224,A4_22,0.014,,,,,,,,,,,,,,,,,,,,
,,398.42688,A5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,398.4324,A2_22,0.032,,,,,,,,,,,,,,,,,,,,
,,398.44416,A4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,398.47424,A4_21,0.026,,,,,,,,,,,,,,,,,,,,
,,398.51072,A5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,398.53544,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,398.5444,A4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,398.55304,A1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,398.5548,A3_32,0.05,,,,,,,,,,,,,,,,,,,,
,,398.55808,A3_23,0.02,,,,,,,,,,,,,,,,,,,,
,,398.57936,A3_22,0.021,,,,,,,,,,,,,,,,,,,,
,,398.59816,B6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,398.62888,A2_22,0.029,,,,,,,,,,,,,,,,,,,,
,,398.65408,A5_32,0.022,,,,,,,,,,,,,,,,,,,,
,,398.65784,B6_33,0.02,,,,,,,,,,,,,,,,,,,,
,,398.664,A3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,398.672,A5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,398.69456,A2_22,0.02,,,,,,,,,,,,,,,,,,,,
,,398.77216,A3_32,0.043,,,,,,,,,,,,,,,,,,,,
,,398.79064,A4_14,0.021,,,,,,,,,,,,,,,,,,,,
,,398.79264,A5_43,0.021,,,,,,,,,,,,,,,,,,,,
,,398.80984,A3_32,0.026,,,,,,,,,,,,,,,,,,,,
,,398.81664,A3_32,0.038,,,,,,,,,,,,,,,,,,,,
,,398.83536,A3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,398.85416,A3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,398.88984,A3_32,0.03,,,,,,,,,,,,,,,,,,,,
,,398.92888,A4_22,0.016,,,,,,,,,,,,,,,,,,,,
,,398.93376,A3_31,0.048,,,,,,,,,,,,,,,,,,,,
,,398.95136,A3_21,0.032,,,,,,,,,,,,,,,,,,,,
,,398.97584,A3_32,0.029,,,,,,,,,,,,,,,,,,,,
,,398.98296,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,398.99472,A3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,399.02192,A4_31,0.037,,,,,,,,,,,,,,,,,,,,
,,399.0272,B5_24,0.017,,,,,,,,,,,,,,,,,,,,
,,399.03496,A4_22,0.011,,,,,,,,,,,,,,,,,,,,
,,399.04656,A2_43,0.02,,,,,,,,,,,,,,,,,,,,
,,399.05424,D6_23,0.019,,,,,,,,,,,,,,,,,,,,
,,399.08768,A3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,399.1104,A5_33,0.026,,,,,,,,,,,,,,,,,,,,
,,399.12464,A1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,399.17904,A2_43,0.024,,,,,,,,,,,,,,,,,,,,
,,399.19784,D3_34,0.021,,,,,,,,,,,,,,,,,,,,
,,399.218,A2_22,0.027,,,,,,,,,,,,,,,,,,,,
,,399.23016,D2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,399.23432,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,399.23688,A2_43,0.029,,,,,,,,,,,,,,,,,,,,
,,399.2664,A2_43,0.019,,,,,,,,,,,,,,,,,,,,
,,399.28688,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,399.29432,D2_31,0.054,,,,,,,,,,,,,,,,,,,,
,,399.30232,D6_24,0.016,,,,,,,,,,,,,,,,,,,,
,,399.3028,A4_31,0.024,,,,,,,,,,,,,,,,,,,,
,,399.32384,D2_31,0.016,,,,,,,,,,,,,,,,,,,,
,,399.3324,A3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,399.37352,A4_21,0.022,,,,,,,,,,,,,,,,,,,,
,,399.37992,A3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,399.3856,A2_43,0.02,,,,,,,,,,,,,,,,,,,,
,,399.4296,A4_14,0.013,,,,,,,,,,,,,,,,,,,,
,,399.43288,D2_32,0.017,,,,,,,,,,,,,,,,,,,,
,,399.43312,A4_14,0.014,,,,,,,,,,,,,,,,,,,,
,,399.4336,A5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,399.45752,A3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,399.466,A4_14,0.014,,,,,,,,,,,,,,,,,,,,
,,399.4988,A2_22,0.031,,,,,,,,,,,,,,,,,,,,
,,399.5032,A4_14,0.018,,,,,,,,,,,,,,,,,,,,
,,399.50896,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,399.53056,A2_43,0.017,,,,,,,,,,,,,,,,,,,,
,,399.5648,A1_22,0.023,,,,,,,,,,,,,,,,,,,,
,,399.58384,A2_43,0.022,,,,,,,,,,,,,,,,,,,,
,,399.5976,D3_34,0.031,,,,,,,,,,,,,,,,,,,,
,,399.59904,A3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,399.6072,A1_32,0.017,,,,,,,,,,,,,,,,,,,,
,,399.65784,A3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,399.68912,A3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,399.73208,B6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,399.73848,A4_22,0.012,,,,,,,,,,,,,,,,,,,,
,,399.7392,A5_33,0.025,,,,,,,,,,,,,,,,,,,,
,,399.75312,A4_14,0.021,,,,,,,,,,,,,,,,,,,,
,,399.76984,A2_33,0.029,,,,,,,,,,,,,,,,,,,,
,,399.77288,A1_22,0.021,,,,,,,,,,,,,,,,,,,,
,,399.79128,D3_34,0.032,,,,,,,,,,,,,,,,,,,,
,,399.81584,A3_32,0.041,,,,,,,,,,,,,,,,,,,,
,,399.82248,A3_21,0.037,,,,,,,,,,,,,,,,,,,,
,,399.8648,D4_44,0.023,,,,,,,,,,,,,,,,,,,,
,,399.88696,A5_33,0.022,,,,,,,,,,,,,,,,,,,,
,,399.90976,A4_31,0.022,,,,,,,,,,,,,,,,,,,,
,,399.92056,A2_43,0.026,,,,,,,,,,,,,,,,,,,,
,,399.92088,A1_22,0.014,,,,,,,,,,,,,,,,,,,,
,,399.97296,D3_34,0.033,,,,,,,,,,,,,,,,,,,,
,,399.9736,A3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,400.04504,A1_32,0.013,,,,,,,,,,,,,,,,,,,,
,,400.06072,A3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,400.08824,A5_33,0.015,,,,,,,,,,,,,,,,,,,,
,,400.09216,A2_23,0.044,,,,,,,,,,,,,,,,,,,,
,,400.10456,D3_34,0.025,,,,,,,,,,,,,,,,,,,,
,,400.12344,A3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,400.13856,A1_22,0.016,,,,,,,,,,,,,,,,,,,,
,,400.16896,A2_23,0.035,,,,,,,,,,,,,,,,,,,,
,,400.18968,A3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,400.19272,A4_14,0.026,,,,,,,,,,,,,,,,,,,,
,,400.20576,A2_22,0.02,,,,,,,,,,,,,,,,,,,,
,,400.21896,A4_31,0.023,,,,,,,,,,,,,,,,,,,,
,,400.2408,A1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,400.2568,D2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,400.28696,A5_33,0.02,,,,,,,,,,,,,,,,,,,,
,,400.29216,A1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,400.30584,A3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,400.3544,A3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,400.36936,A2_43,0.019,,,,,,,,,,,,,,,,,,,,
,,400.41008,A1_21,0.016,,,,,,,,,,,,,,,,,,,,
,,400.41576,A4_31,0.014,,,,,,,,,,,,,,,,,,,,
,,400.4188,A2_23,0.036,,,,,,,,,,,,,,,,,,,,
,,400.4304,B4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,400.45792,A5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,400.4612,A2_43,0.022,,,,,,,,,,,,,,,,,,,,
,,400.49672,D6_24,0.016,,,,,,,,,,,,,,,,,,,,
,,400.51504,D6_24,0.02,,,,,,,,,,,,,,,,,,,,
,,400.54672,A4_14,0.021,,,,,,,,,,,,,,,,,,,,
,,400.54864,A4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,400.54976,A2_23,0.028,,,,,,,,,,,,,,,,,,,,
,,400.55344,D6_24,0.02,,,,,,,,,,,,,,,,,,,,
,,400.5616,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,400.56472,D2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,400.57968,A4_31,0.021,,,,,,,,,,,,,,,,,,,,
,,400.58296,A1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,400.61328,A2_22,0.036,,,,,,,,,,,,,,,,,,,,
,,400.694,A2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,400.724,A3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,400.76096,A3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,400.76728,A4_31,0.036,,,,,,,,,,,,,,,,,,,,
,,400.79536,D4_44,0.022,,,,,,,,,,,,,,,,,,,,
,,400.81296,A2_43,0.028,,,,,,,,,,,,,,,,,,,,
,,400.8296,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,400.8828,D6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,400.93504,A2_22,0.021,,,,,,,,,,,,,,,,,,,,
,,400.9436,A2_43,0.025,,,,,,,,,,,,,,,,,,,,
,,400.95648,A3_21,0.034,,,,,,,,,,,,,,,,,,,,
,,400.98248,A2_22,0.03,,,,,,,,,,,,,,,,,,,,
,,400.98264,D6_24,0.016,,,,,,,,,,,,,,,,,,,,
,,400.99192,A4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,401.00856,A4_22,0.019,,,,,,,,,,,,,,,,,,,,
,,401.0428,B6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,401.0572,A5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,401.06224,A2_31,0.045,,,,,,,,,,,,,,,,,,,,
,,401.07344,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,401.08912,A4_21,0.02,,,,,,,,,,,,,,,,,,,,
,,401.10496,A5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,401.16296,A3_21,0.026,,,,,,,,,,,,,,,,,,,,
,,401.174,A2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,401.18664,A3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,401.19944,D6_24,0.022,,,,,,,,,,,,,,,,,,,,
,,401.22992,A3_21,0.033,,,,,,,,,,,,,,,,,,,,
,,401.2424,A3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,401.244,B6_33,0.034,,,,,,,,,,,,,,,,,,,,
,,401.24904,A5_43,0.019,,,,,,,,,,,,,,,,,,,,
,,401.26032,A3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,401.2676,A4_14,0.016,,,,,,,,,,,,,,,,,,,,
,,401.27448,A2_22,0.022,,,,,,,,,,,,,,,,,,,,
,,401.2752,B6_33,0.032,,,,,,,,,,,,,,,,,,,,
,,401.28064,D3_34,0.027,,,,,,,,,,,,,,,,,,,,
,,401.3012,B6_33,0.032,,,,,,,,,,,,,,,,,,,,
,,401.31928,B6_33,0.033,,,,,,,,,,,,,,,,,,,,
,,401.34064,B6_33,0.032,,,,,,,,,,,,,,,,,,,,
,,401.35312,A5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,401.35648,D3_34,0.023,,,,,,,,,,,,,,,,,,,,
,,401.36944,B6_33,0.026,,,,,,,,,,,,,,,,,,,,
,,401.3704,D6_23,0.017,,,,,,,,,,,,,,,,,,,,
,,401.38136,A3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,401.38328,A4_21,0.021,,,,,,,,,,,,,,,,,,,,
,,401.39208,A5_22,0.025,,,,,,,,,,,,,,,,,,,,
,,401.39456,B6_33,0.024,,,,,,,,,,,,,,,,,,,,
,,401.42312,D2_32,0.019,,,,,,,,,,,,,,,,,,,,
,,401.4236,D2_31,0.019,,,,,,,,,,,,,,,,,,,,
,,401.43296,B6_33,0.021,,,,,,,,,,,,,,,,,,,,
,,401.43336,A1_22,0.02,,,,,,,,,,,,,,,,,,,,
,,401.45968,A4_31,0.024,,,,,,,,,,,,,,,,,,,,
,,401.46632,B6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,401.4792,B6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,401.48704,A4_14,0.018,,,,,,,,,,,,,,,,,,,,
,,401.498,D3_34,0.022,,,,,,,,,,,,,,,,,,,,
,,401.49896,B6_33,0.03,,,,,,,,,,,,,,,,,,,,
,,401.51888,D2_31,0.022,,,,,,,,,,,,,,,,,,,,
,,401.5304,D6_24,0.019,,,,,,,,,,,,,,,,,,,,
,,401.53296,B6_33,0.022,,,,,,,,,,,,,,,,,,,,
,,401.54528,D3_34,0.021,,,,,,,,,,,,,,,,,,,,
,,401.55856,A2_22,0.025,,,,,,,,,,,,,,,,,,,,
,,401.5648,A3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,401.57584,A4_11,0.016,,,,,,,,,,,,,,,,,,,,
,,401.58752,B6_33,0.029,,,,,,,,,,,,,,,,,,,,
,,401.59712,A1_22,0.018,,,,,,,,,,,,,,,,,,,,
,,401.618,B3_24,0.015,,,,,,,,,,,,,,,,,,,,
,,401.61816,A1_32,0.016,,,,,,,,,,,,,,,,,,,,
,,401.67184,A1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,401.67512,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,401.684,C1_33,0.018,,,,,,,,,,,,,,,,,,,,
,,401.73432,D4_34,0.019,,,,,,,,,,,,,,,,,,,,
,,401.75208,A2_43,0.022,,,,,,,,,,,,,,,,,,,,
,,401.77056,A3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,401.78064,A4_21,0.018,,,,,,,,,,,,,,,,,,,,
,,401.7852,A1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,401.78528,D6_23,0.028,,,,,,,,,,,,,,,,,,,,
,,401.7908,D3_34,0.03,,,,,,,,,,,,,,,,,,,,
,,401.81064,A2_42,0.058,,,,,,,,,,,,,,,,,,,,
,,401.81128,D6_23,0.029,,,,,,,,,,,,,,,,,,,,
,,401.81328,A3_31,0.025,,,,,,,,,,,,,,,,,,,,
,,401.82896,D4_34,0.016,,,,,,,,,,,,,,,,,,,,
,,401.83544,A2_31,0.022,,,,,,,,,,,,,,,,,,,,
,,401.84056,A4_21,0.013,,,,,,,,,,,,,,,,,,,,
,,401.84352,A3_32,0.024,,,,,,,,,,,,,,,,,,,,
,,401.87536,A2_33,0.029,,,,,,,,,,,,,,,,,,,,
,,401.88,D4_34,0.017,,,,,,,,,,,,,,,,,,,,
,,401.88328,A4_14,0.016,,,,,,,,,,,,,,,,,,,,
,,401.88888,A3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,401.89336,A1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,401.91104,A2_42,0.03,,,,,,,,,,,,,,,,,,,,
,,401.9212,A3_34,0.014,,,,,,,,,,,,,,,,,,,,
,,401.93272,A2_43,0.025,,,,,,,,,,,,,,,,,,,,
,,401.96984,D4_34,0.017,,,,,,,,,,,,,,,,,,,,
,,401.9712,D6_23,0.018,,,,,,,,,,,,,,,,,,,,
,,401.97176,A2_43,0.018,,,,,,,,,,,,,,,,,,,,
,,401.98728,A2_43,0.02,,,,,,,,,,,,,,,,,,,,
,,401.9896,D2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,402.00944,A5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,402.04456,D3_33,0.015,,,,,,,,,,,,,,,,,,,,
,,402.05192,D2_31,0.027,,,,,,,,,,,,,,,,,,,,
,,402.06704,D6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,402.07184,A2_12,0.03,,,,,,,,,,,,,,,,,,,,
,,402.10672,A4_31,0.037,,,,,,,,,,,,,,,,,,,,
,,402.11,A2_43,0.023,,,,,,,,,,,,,,,,,,,,
,,402.12752,A3_34,0.018,,,,,,,,,,,,,,,,,,,,
,,402.1284,A4_21,0.022,,,,,,,,,,,,,,,,,,,,
,,402.13008,A2_43,0.02,,,,,,,,,,,,,,,,,,,,
,,402.14112,A4_31,0.023,,,,,,,,,,,,,,,,,,,,
,,402.17448,D2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,402.19072,A1_43,0.018,,,,,,,,,,,,,,,,,,,,
,,402.21176,A4_31,0.023,,,,,,,,,,,,,,,,,,,,
,,402.24072,A2_43,0.022,,,,,,,,,,,,,,,,,,,,
,,402.24136,A1_22,0.023,,,,,,,,,,,,,,,,,,,,
,,402.24376,A2_43,0.021,,,,,,,,,,,,,,,,,,,,
,,402.28848,A2_43,0.017,,,,,,,,,,,,,,,,,,,,
,,402.30952,A2_43,0.016,,,,,,,,,,,,,,,,,,,,
,,402.3428,A2_43,0.023,,,,,,,,,,,,,,,,,,,,
,,402.356,A1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,402.42568,A3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,402.44824,A1_32,0.014,,,,,,,,,,,,,,,,,,,,
,,402.45776,A1_22,0.021,,,,,,,,,,,,,,,,,,,,
,,402.4772,A2_12,0.021,,,,,,,,,,,,,,,,,,,,
,,402.48696,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,402.50488,D6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,402.51448,D2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,402.52352,D3_33,0.015,,,,,,,,,,,,,,,,,,,,
,,402.54856,A3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,402.56008,A4_31,0.02,,,,,,,,,,,,,,,,,,,,
,,402.5628,A4_21,0.016,,,,,,,,,,,,,,,,,,,,
,,402.59672,A1_43,0.018,,,,,,,,,,,,,,,,,,,,
,,402.59824,A2_33,0.023,,,,,,,,,,,,,,,,,,,,
,,402.6368,D4_34,0.016,,,,,,,,,,,,,,,,,,,,
,,402.64584,D6_44,0.014,,,,,,,,,,,,,,,,,,,,
,,402.67152,A5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,402.67936,A1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,402.6816,A5_43,0.022,,,,,,,,,,,,,,,,,,,,
,,402.70296,B6_23,0.019,,,,,,,,,,,,,,,,,,,,
,,402.70576,A3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,402.71392,A5_22,0.021,,,,,,,,,,,,,,,,,,,,
,,402.72464,A1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,402.738,A1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,402.74264,A3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,402.75952,A2_43,0.019,,,,,,,,,,,,,,,,,,,,
,,402.77944,A2_22,0.019,,,,,,,,,,,,,,,,,,,,
,,402.79096,D2_32,0.022,,,,,,,,,,,,,,,,,,,,
,,402.81288,A5_22,0.019,,,,,,,,,,,,,,,,,,,,
,,402.81864,A2_22,0.039,,,,,,,,,,,,,,,,,,,,
,,402.83968,A2_43,0.024,,,,,,,,,,,,,,,,,,,,
,,402.84792,A1_32,0.015,,,,,,,,,,,,,,,,,,,,
,,402.8484,A2_43,0.022,,,,,,,,,,,,,,,,,,,,
,,402.85752,A1_22,0.018,,,,,,,,,,,,,,,,,,,,
,,402.87232,A3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,402.87808,A3_23,0.017,,,,,,,,,,,,,,,,,,,,
,,402.91824,A2_22,0.025,,,,,,,,,,,,,,,,,,,,
,,402.93856,D4_34,0.02,,,,,,,,,,,,,,,,,,,,
,,402.94544,B6_33,0.025,,,,,,,,,,,,,,,,,,,,
,,402.95752,A1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,402.96008,A2_22,0.031,,,,,,,,,,,,,,,,,,,,
,,402.96192,A2_43,0.024,,,,,,,,,,,,,,,,,,,,
,,402.96616,A3_33,0.02,,,,,,,,,,,,,,,,,,,,
,,402.96784,A4_14,0.015,,,,,,,,,,,,,,,,,,,,
,,402.99416,A2_22,0.018,,,,,,,,,,,,,,,,,,,,
,,403.0336,B6_23,0.014,,,,,,,,,,,,,,,,,,,,
,,403.04808,A1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,403.08,D4_34,0.016,,,,,,,,,,,,,,,,,,,,
,,403.09104,D3_34,0.032,,,,,,,,,,,,,,,,,,,,
,,403.10656,A3_32,0.04,,,,,,,,,,,,,,,,,,,,
,,403.1308,A4_31,0.016,,,,,,,,,,,,,,,,,,,,
,,403.132,B6_23,0.016,,,,,,,,,,,,,,,,,,,,
,,403.15592,A4_31,0.031,,,,,,,,,,,,,,,,,,,,
,,403.156,B6_33,0.022,,,,,,,,,,,,,,,,,,,,
,,403.15936,D4_34,0.015,,,,,,,,,,,,,,,,,,,,
,,403.15944,A3_32,0.032,,,,,,,,,,,,,,,,,,,,
,,403.17608,B5_24,0.016,,,,,,,,,,,,,,,,,,,,
,,403.1836,A3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,403.19008,A3_32,0.028,,,,,,,,,,,,,,,,,,,,
,,403.21024,D2_32,0.026,,,,,,,,,,,,,,,,,,,,
,,403.22744,A4_14,0.018,,,,,,,,,,,,,,,,,,,,
,,403.23928,A4_31,0.017,,,,,,,,,,,,,,,,,,,,
,,403.24496,D4_34,0.018,,,,,,,,,,,,,,,,,,,,
,,403.2564,A1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,403.27232,A1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,403.28192,A4_14,0.014,,,,,,,,,,,,,,,,,,,,
,,403.29568,A2_43,0.019,,,,,,,,,,,,,,,,,,,,
,,403.3476,D5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,403.34952,A2_22,0.018,,,,,,,,,,,,,,,,,,,,
,,403.35496,D4_34,0.016,,,,,,,,,,,,,,,,,,,,
,,403.35512,A1_22,0.018,,,,,,,,,,,,,,,,,,,,
,,403.36584,A3_21,0.021,,,,,,,,,,,,,,,,,,,,
,,403.39256,A2_31,0.017,,,,,,,,,,,,,,,,,,,,
,,403.42208,A2_22,0.02,,,,,,,,,,,,,,,,,,,,
,,403.4316,A3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,403.45944,D4_34,0.014,,,,,,,,,,,,,,,,,,,,
,,403.49584,A3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,403.50304,A5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,403.51952,D2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,403.57872,D4_34,0.018,,,,,,,,,,,,,,,,,,,,
,,403.5936,A1_22,0.023,,,,,,,,,,,,,,,,,,,,
,,403.59808,A2_43,0.027,,,,,,,,,,,,,,,,,,,,
,,403.64192,A2_43,0.021,,,,,,,,,,,,,,,,,,,,
,,403.64408,A4_14,0.019,,,,,,,,,,,,,,,,,,,,
,,403.67384,A5_43,0.02,,,,,,,,,,,,,,,,,,,,
,,403.68752,D2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,403.7148,A4_12,0.027,,,,,,,,,,,,,,,,,,,,
,,403.72832,A2_43,0.019,,,,,,,,,,,,,,,,,,,,
,,403.73232,A5_22,0.02,,,,,,,,,,,,,,,,,,,,
,,403.7392,A4_14,0.017,,,,,,,,,,,,,,,,,,,,
,,403.75584,A1_32,0.014,,,,,,,,,,,,,,,,,,,,
,,403.78752,A2_43,0.025,,,,,,,,,,,,,,,,,,,,
,,403.84792,A3_33,0.021,,,,,,,,,,,,,,,,,,,,
,,403.8584,A3_31,0.025,,,,,,,,,,,,,,,,,,,,
,,403.8888,A2_22,0.033,,,,,,,,,,,,,,,,,,,,
