Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,397.36296,B3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,397.36328,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.36552,B3_21,0.017,,,,,,,,,,,,,,,,,,,,
,,397.36624,B3_13,0.024,,,,,,,,,,,,,,,,,,,,
,,397.36648,B3_14,0.022,,,,,,,,,,,,,,,,,,,,
,,397.36648,B3_34,0.016,,,,,,,,,,,,,,,,,,,,
,,397.36648,B3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,397.36768,B3_12,0.012,,,,,,,,,,,,,,,,,,,,
,,397.36808,B3_21,0.024,,,,,,,,,,,,,,,,,,,,
,,397.36848,B3_31,0.022,,,,,,,,,,,,,,,,,,,,
,,397.36896,B3_11,0.025,,,,,,,,,,,,,,,,,,,,
,,397.37104,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.3712,B3_21,0.023,,,,,,,,,,,,,,,,,,,,
,,397.37384,B3_34,0.014,,,,,,,,,,,,,,,,,,,,
,,397.37424,B3_11,0.021,,,,,,,,,,,,,,,,,,,,
,,397.37632,B3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,397.37744,B3_41,0.012,,,,,,,,,,,,,,,,,,,,
,,397.37816,B3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,397.37816,B3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,397.37824,B3_14,0.031,,,,,,,,,,,,,,,,,,,,
,,397.37896,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.3792,B3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,397.38,B3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,397.38128,B3_12,0.011,,,,,,,,,,,,,,,,,,,,
,,397.3816,B3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,397.38176,B3_24,0.024,,,,,,,,,,,,,,,,,,,,
,,397.38216,B3_44,0.021,,,,,,,,,,,,,,,,,,,,
,,397.38256,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,397.38296,B3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,397.38344,B3_14,0.02,,,,,,,,,,,,,,,,,,,,
,,397.38384,B3_12,0.011,,,,,,,,,,,,,,,,,,,,
,,397.38472,B3_11,0.025,,,,,,,,,,,,,,,,,,,,
,,397.38568,B3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,397.38632,B3_13,0.018,,,,,,,,,,,,,,,,,,,,
,,397.38752,B3_21,0.021,,,,,,,,,,,,,,,,,,,,
,,397.38784,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.38848,B3_34,0.014,,,,,,,,,,,,,,,,,,,,
,,397.38856,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,397.39064,B3_14,0.02,,,,,,,,,,,,,,,,,,,,
,,397.39104,B3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,397.3912,B3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,397.39152,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.39168,B3_44,0.018,,,,,,,,,,,,,,,,,,,,
,,397.39224,B3_12,0.011,,,,,,,,,,,,,,,,,,,,
,,397.39256,B3_41,0.019,,,,,,,,,,,,,,,,,,,,
,,397.39272,B3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,397.394,B3_32,0.037,,,,,,,,,,,,,,,,,,,,
,,397.39488,B3_34,0.016,,,,,,,,,,,,,,,,,,,,
,,397.3956,B3_33,0.018,,,,,,,,,,,,,,,,,,,,
,,397.39608,B3_12,0.02,,,,,,,,,,,,,,,,,,,,
,,397.39696,B3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,397.3972,B3_21,0.023,,,,,,,,,,,,,,,,,,,,
,,397.39736,B3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,397.39784,B3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,397.39848,B3_12,0.015,,,,,,,,,,,,,,,,,,,,
,,397.39928,B3_11,0.023,,,,,,,,,,,,,,,,,,,,
,,397.39984,B3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,397.40024,B3_14,0.015,,,,,,,,,,,,,,,,,,,,
,,397.40064,B3_21,0.027,,,,,,,,,,,,,,,,,,,,
,,397.40104,B3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,397.40136,B3_13,0.023,,,,,,,,,,,,,,,,,,,,
,,397.4016,B3_11,0.023,,,,,,,,,,,,,,,,,,,,
,,397.40264,B3_12,0.009,,,,,,,,,,,,,,,,,,,,
,,397.40416,B3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,397.40536,B3_11,0.017,,,,,,,,,,,,,,,,,,,,
,,397.40544,B3_13,0.018,,,,,,,,,,,,,,,,,,,,
,,397.40632,B3_43,0.022,,,,,,,,,,,,,,,,,,,,
,,397.4072,B3_21,0.017,,,,,,,,,,,,,,,,,,,,
,,397.40872,B3_43,0.016,,,,,,,,,,,,,,,,,,,,
,,397.41008,B3_24,0.018,,,,,,,,,,,,,,,,,,,,
,,397.4104,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.41088,B3_14,0.013,,,,,,,,,,,,,,,,,,,,
,,397.41112,B3_21,0.026,,,,,,,,,,,,,,,,,,,,
,,397.41128,B3_13,0.014,,,,,,,,,,,,,,,,,,,,
,,397.41272,B3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,397.41296,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,397.41488,B3_14,0.013,,,,,,,,,,,,,,,,,,,,
,,397.41568,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.416,B3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,397.41664,B3_41,0.013,,,,,,,,,,,,,,,,,,,,
,,397.4168,B3_43,0.017,,,,,,,,,,,,,,,,,,,,
,,397.41696,B3_13,0.016,,,,,,,,,,,,,,,,,,,,
,,397.41864,B3_21,0.022,,,,,,,,,,,,,,,,,,,,
,,397.41936,B3_12,0.024,,,,,,,,,,,,,,,,,,,,
,,397.41952,B3_31,0.022,,,,,,,,,,,,,,,,,,,,
,,397.41992,B3_11,0.016,,,,,,,,,,,,,,,,,,,,
,,397.41992,B3_13,0.021,,,,,,,,,,,,,,,,,,,,
,,397.42024,B3_14,0.024,,,,,,,,,,,,,,,,,,,,
,,397.4208,B3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,397.42168,B3_12,0.014,,,,,,,,,,,,,,,,,,,,
,,397.42296,B3_31,0.022,,,,,,,,,,,,,,,,,,,,
,,397.42576,B3_44,0.017,,,,,,,,,,,,,,,,,,,,
,,397.42744,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.42856,B3_34,0.016,,,,,,,,,,,,,,,,,,,,
,,397.42952,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.42984,B3_22,0.018,,,,,,,,,,,,,,,,,,,,
,,397.43152,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,397.43192,B3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,397.43232,B3_41,0.012,,,,,,,,,,,,,,,,,,,,
,,397.43424,B3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,397.43576,B3_21,0.017,,,,,,,,,,,,,,,,,,,,
,,397.43816,B3_43,0.016,,,,,,,,,,,,,,,,,,,,
,,397.43864,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.4392,B3_21,0.027,,,,,,,,,,,,,,,,,,,,
,,397.43992,B3_14,0.027,,,,,,,,,,,,,,,,,,,,
,,397.44104,B3_31,0.022,,,,,,,,,,,,,,,,,,,,
,,397.44176,B3_13,0.022,,,,,,,,,,,,,,,,,,,,
,,397.44264,B3_34,0.012,,,,,,,,,,,,,,,,,,,,
,,397.44272,B3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,397.44496,B3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,397.44616,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,397.44664,B3_41,0.008,,,,,,,,,,,,,,,,,,,,
,,397.44928,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,397.44936,B3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,397.45032,B3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,397.45104,B3_13,0.023,,,,,,,,,,,,,,,,,,,,
,,397.45216,B3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,397.45288,B3_44,0.025,,,,,,,,,,,,,,,,,,,,
,,397.45296,B3_14,0.023,,,,,,,,,,,,,,,,,,,,
,,397.45344,B3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,397.45376,B3_21,0.015,,,,,,,,,,,,,,,,,,,,
,,397.45416,B3_13,0.021,,,,,,,,,,,,,,,,,,,,
,,397.45528,B3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,397.45624,B3_44,0.024,,,,,,,,,,,,,,,,,,,,
,,397.45888,B3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,397.45936,B3_21,0.015,,,,,,,,,,,,,,,,,,,,
,,397.45984,B3_44,0.02,,,,,,,,,,,,,,,,,,,,
,,397.46008,B3_11,0.022,,,,,,,,,,,,,,,,,,,,
,,397.46064,B3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,397.4612,B3_31,0.014,,,,,,,,,,,,,,,,,,,,
,,397.4632,B3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,397.46352,B3_41,0.014,,,,,,,,,,,,,,,,,,,,
,,397.46512,B3_31,0.031,,,,,,,,,,,,,,,,,,,,
,,397.46544,B3_13,0.02,,,,,,,,,,,,,,,,,,,,
,,397.46544,B3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,397.46608,B3_11,0.022,,,,,,,,,,,,,,,,,,,,
,,397.46624,B3_41,0.018,,,,,,,,,,,,,,,,,,,,
,,397.46752,B3_21,0.023,,,,,,,,,,,,,,,,,,,,
,,397.46784,B3_22,0.02,,,,,,,,,,,,,,,,,,,,
,,397.46856,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.46872,B3_34,0.02,,,,,,,,,,,,,,,,,,,,
,,397.47064,B3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,397.47144,B3_14,0.017,,,,,,,,,,,,,,,,,,,,
,,397.47184,B3_44,0.022,,,,,,,,,,,,,,,,,,,,
,,397.47224,B3_32,0.013,,,,,,,,,,,,,,,,,,,,
,,397.4724,B1_14,0.014,,,,,,,,,,,,,,,,,,,,
,,397.47336,B3_11,0.026,,,,,,,,,,,,,,,,,,,,
,,397.47384,B3_34,0.014,,,,,,,,,,,,,,,,,,,,
,,397.47488,B3_13,0.017,,,,,,,,,,,,,,,,,,,,
,,397.4752,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,397.47608,B3_21,0.023,,,,,,,,,,,,,,,,,,,,
,,397.47696,B3_11,0.02,,,,,,,,,,,,,,,,,,,,
,,397.47752,B3_14,0.025,,,,,,,,,,,,,,,,,,,,
,,397.47752,B3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,397.4776,B3_41,0.01,,,,,,,,,,,,,,,,,,,,
,,397.47944,B3_13,0.02,,,,,,,,,,,,,,,,,,,,
,,397.47968,B3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,397.48008,B3_11,0.021,,,,,,,,,,,,,,,,,,,,
,,397.48104,B3_43,0.016,,,,,,,,,,,,,,,,,,,,
,,397.48264,B3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,397.48312,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.4836,B3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,397.48424,B3_41,0.014,,,,,,,,,,,,,,,,,,,,
,,397.48736,B3_41,0.016,,,,,,,,,,,,,,,,,,,,
,,397.4876,B3_34,0.02,,,,,,,,,,,,,,,,,,,,
,,397.48776,B3_24,0.025,,,,,,,,,,,,,,,,,,,,
,,397.48792,B3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,397.4884,B3_11,0.022,,,,,,,,,,,,,,,,,,,,
,,397.48904,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,397.4912,B3_41,0.012,,,,,,,,,,,,,,,,,,,,
,,397.4916,B3_44,0.018,,,,,,,,,,,,,,,,,,,,
,,397.49216,B3_31,0.029,,,,,,,,,,,,,,,,,,,,
,,397.49392,B3_44,0.026,,,,,,,,,,,,,,,,,,,,
,,397.49504,B3_14,0.044,,,,,,,,,,,,,,,,,,,,
,,397.49504,B3_42,0.011,,,,,,,,,,,,,,,,,,,,
,,397.49512,B3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,397.49536,B3_11,0.022,,,,,,,,,,,,,,,,,,,,
,,397.4968,B3_13,0.02,,,,,,,,,,,,,,,,,,,,
,,397.49928,B3_41,0.012,,,,,,,,,,,,,,,,,,,,
,,397.49936,B3_14,0.036,,,,,,,,,,,,,,,,,,,,
,,397.49944,B3_13,0.019,,,,,,,,,,,,,,,,,,,,
,,397.4996,B3_21,0.024,,,,,,,,,,,,,,,,,,,,
,,397.49968,B3_12,0.01,,,,,,,,,,,,,,,,,,,,
,,397.50048,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.50256,B3_41,0.011,,,,,,,,,,,,,,,,,,,,
,,397.50344,B3_44,0.023,,,,,,,,,,,,,,,,,,,,
,,397.50376,B3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,397.50392,B3_43,0.02,,,,,,,,,,,,,,,,,,,,
,,397.50424,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.5044,B3_13,0.019,,,,,,,,,,,,,,,,,,,,
,,397.50472,B3_21,0.015,,,,,,,,,,,,,,,,,,,,
,,397.50568,B3_22,0.019,,,,,,,,,,,,,,,,,,,,
,,397.50744,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,397.50768,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.50824,B3_11,0.016,,,,,,,,,,,,,,,,,,,,
,,397.50984,B3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,397.50992,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,397.5104,B3_13,0.021,,,,,,,,,,,,,,,,,,,,
,,397.5104,B3_34,0.014,,,,,,,,,,,,,,,,,,,,
,,397.51064,B3_43,0.018,,,,,,,,,,,,,,,,,,,,
,,397.51152,B3_21,0.021,,,,,,,,,,,,,,,,,,,,
,,397.5132,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,397.5136,C4_24,0.017,,,,,,,,,,,,,,,,,,,,
,,397.51384,B3_12,0.014,,,,,,,,,,,,,,,,,,,,
,,397.51384,B3_13,0.024,,,,,,,,,,,,,,,,,,,,
,,397.5144,B3_14,0.029,,,,,,,,,,,,,,,,,,,,
,,397.51456,B3_24,0.018,,,,,,,,,,,,,,,,,,,,
,,397.51592,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.51624,B3_41,0.016,,,,,,,,,,,,,,,,,,,,
,,397.5164,B3_21,0.029,,,,,,,,,,,,,,,,,,,,
,,397.51664,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.51672,B3_34,0.02,,,,,,,,,,,,,,,,,,,,
,,397.51736,B3_13,0.032,,,,,,,,,,,,,,,,,,,,
,,397.51888,B3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,397.51944,B3_44,0.021,,,,,,,,,,,,,,,,,,,,
,,397.52008,B3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,397.52136,B3_41,0.017,,,,,,,,,,,,,,,,,,,,
,,397.52152,B3_14,0.026,,,,,,,,,,,,,,,,,,,,
,,397.52192,B3_32,0.039,,,,,,,,,,,,,,,,,,,,
,,397.52256,B3_43,0.011,,,,,,,,,,,,,,,,,,,,
,,397.52296,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,397.5232,B3_21,0.024,,,,,,,,,,,,,,,,,,,,
,,397.52352,B3_12,0.031,,,,,,,,,,,,,,,,,,,,
,,397.5252,B3_32,0.024,,,,,,,,,,,,,,,,,,,,
,,397.52528,B3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,397.5256,B3_21,0.021,,,,,,,,,,,,,,,,,,,,
,,397.5256,B3_41,0.01,,,,,,,,,,,,,,,,,,,,
,,397.52776,B3_13,0.03,,,,,,,,,,,,,,,,,,,,
,,397.52808,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,397.52864,B3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,397.5288,B3_34,0.021,,,,,,,,,,,,,,,,,,,,
,,397.52888,B3_44,0.015,,,,,,,,,,,,,,,,,,,,
,,397.52944,B3_14,0.025,,,,,,,,,,,,,,,,,,,,
,,397.52952,B3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,397.53008,B3_21,0.017,,,,,,,,,,,,,,,,,,,,
,,397.53128,B3_41,0.014,,,,,,,,,,,,,,,,,,,,
,,397.532,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.53256,B3_12,0.01,,,,,,,,,,,,,,,,,,,,
,,397.53264,B3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,397.53304,B3_24,0.022,,,,,,,,,,,,,,,,,,,,
,,397.53488,B3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,397.53528,B3_14,0.021,,,,,,,,,,,,,,,,,,,,
,,397.53616,B3_13,0.021,,,,,,,,,,,,,,,,,,,,
,,397.53712,B3_41,0.013,,,,,,,,,,,,,,,,,,,,
,,397.53792,B3_44,0.022,,,,,,,,,,,,,,,,,,,,
,,397.53808,B3_11,0.013,,,,,,,,,,,,,,,,,,,,
,,397.53848,B3_13,0.013,,,,,,,,,,,,,,,,,,,,
,,397.5408,B3_14,0.016,,,,,,,,,,,,,,,,,,,,
,,397.54224,B3_21,0.023,,,,,,,,,,,,,,,,,,,,
,,397.5428,B3_13,0.016,,,,,,,,,,,,,,,,,,,,
,,397.54496,B3_11,0.023,,,,,,,,,,,,,,,,,,,,
,,397.54552,B3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,397.54616,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,397.5492,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,397.54952,B3_11,0.014,,,,,,,,,,,,,,,,,,,,
,,397.55104,B3_22,0.02,,,,,,,,,,,,,,,,,,,,
,,397.55144,B3_41,0.009,,,,,,,,,,,,,,,,,,,,
,,397.55208,B3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,397.55208,B3_34,0.016,,,,,,,,,,,,,,,,,,,,
,,397.55352,B3_44,0.02,,,,,,,,,,,,,,,,,,,,
,,397.55512,B3_12,0.014,,,,,,,,,,,,,,,,,,,,
,,397.55624,B3_34,0.017,,,,,,,,,,,,,,,,,,,,
,,397.5568,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,397.5584,B3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,397.55872,B3_12,0.012,,,,,,,,,,,,,,,,,,,,
,,397.55928,B3_13,0.019,,,,,,,,,,,,,,,,,,,,
,,397.55976,B3_11,0.013,,,,,,,,,,,,,,,,,,,,
,,397.55976,B3_14,0.025,,,,,,,,,,,,,,,,,,,,
,,397.56136,B3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,397.56224,B3_11,0.02,,,,,,,,,,,,,,,,,,,,
,,397.56272,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,397.56408,B3_43,0.017,,,,,,,,,,,,,,,,,,,,
,,397.56432,B3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,397.56504,B3_31,0.019,,,,,,,,,,,,,,,,,,,,
,,397.56624,B3_14,0.026,,,,,,,,,,,,,,,,,,,,
,,397.56664,B3_44,0.034,,,,,,,,,,,,,,,,,,,,
,,397.56832,B3_34,0.023,,,,,,,,,,,,,,,,,,,,
,,397.56904,B3_43,0.023,,,,,,,,,,,,,,,,,,,,
,,397.56952,B3_11,0.018,,,,,,,,,,,,,,,,,,,,
,,397.57208,B3_34,0.016,,,,,,,,,,,,,,,,,,,,
,,397.57232,B3_12,0.019,,,,,,,,,,,,,,,,,,,,
,,397.57272,B3_14,0.014,,,,,,,,,,,,,,,,,,,,
,,397.57312,B3_21,0.015,,,,,,,,,,,,,,,,,,,,
,,397.576,B3_14,0.022,,,,,,,,,,,,,,,,,,,,
,,397.57832,B3_11,0.013,,,,,,,,,,,,,,,,,,,,
,,397.57832,B3_14,0.017,,,,,,,,,,,,,,,,,,,,
,,397.57848,B3_21,0.018,,,,,,,,,,,,,,,,,,,,
,,397.57856,B3_13,0.02,,,,,,,,,,,,,,,,,,,,
,,397.57936,B3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,397.5832,B3_11,0.023,,,,,,,,,,,,,,,,,,,,
,,397.58352,B3_22,0.018,,,,,,,,,,,,,,,,,,,,
,,397.58472,B3_21,0.031,,,,,,,,,,,,,,,,,,,,
,,397.58536,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,397.5856,B3_11,0.018,,,,,,,,,,,,,,,,,,,,
,,397.5856,B3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,397.58664,B3_41,0.008,,,,,,,,,,,,,,,,,,,,
,,397.58672,B3_13,0.024,,,,,,,,,,,,,,,,,,,,
,,397.5876,B3_21,0.025,,,,,,,,,,,,,,,,,,,,
,,397.58768,B3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,397.58808,B3_14,0.021,,,,,,,,,,,,,,,,,,,,
,,397.59136,B3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,397.5928,B3_24,0.017,,,,,,,,,,,,,,,,,,,,
,,397.59424,B3_21,0.017,,,,,,,,,,,,,,,,,,,,
,,397.5948,B3_13,0.014,,,,,,,,,,,,,,,,,,,,
,,397.5948,B3_42,0.013,,,,,,,,,,,,,,,,,,,,
,,397.59592,B3_24,0.027,,,,,,,,,,,,,,,,,,,,
,,397.59616,B3_14,0.039,,,,,,,,,,,,,,,,,,,,
,,397.59624,B3_12,0.015,,,,,,,,,,,,,,,,,,,,
,,397.5968,B3_31,0.022,,,,,,,,,,,,,,,,,,,,
,,397.59776,B3_13,0.017,,,,,,,,,,,,,,,,,,,,
,,397.59776,B3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,397.59936,B3_11,0.014,,,,,,,,,,,,,,,,,,,,
,,397.6004,B3_43,0.017,,,,,,,,,,,,,,,,,,,,
,,397.60224,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,397.60312,B3_34,0.014,,,,,,,,,,,,,,,,,,,,
,,397.60328,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.60496,B3_21,0.022,,,,,,,,,,,,,,,,,,,,
,,397.60824,B3_41,0.009,,,,,,,,,,,,,,,,,,,,
,,397.60952,B3_21,0.014,,,,,,,,,,,,,,,,,,,,
,,397.61032,B3_11,0.016,,,,,,,,,,,,,,,,,,,,
,,397.612,B3_14,0.023,,,,,,,,,,,,,,,,,,,,
,,397.61216,B3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,397.61408,B3_13,0.024,,,,,,,,,,,,,,,,,,,,
,,397.61432,B3_41,0.009,,,,,,,,,,,,,,,,,,,,
,,397.61488,B3_11,0.016,,,,,,,,,,,,,,,,,,,,
,,397.61576,B3_14,0.024,,,,,,,,,,,,,,,,,,,,
,,397.61792,B3_13,0.014,,,,,,,,,,,,,,,,,,,,
,,397.61928,B3_14,0.027,,,,,,,,,,,,,,,,,,,,
,,397.62272,B3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,397.6228,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.62568,B3_32,0.02,,,,,,,,,,,,,,,,,,,,
,,397.62648,B3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,397.62688,B3_41,0.016,,,,,,,,,,,,,,,,,,,,
,,397.62992,B3_44,0.02,,,,,,,,,,,,,,,,,,,,
,,397.63176,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,397.63224,B3_14,0.026,,,,,,,,,,,,,,,,,,,,
,,397.63368,B3_44,0.019,,,,,,,,,,,,,,,,,,,,
,,397.63464,B3_13,0.018,,,,,,,,,,,,,,,,,,,,
,,397.63544,B3_43,0.02,,,,,,,,,,,,,,,,,,,,
,,397.63808,B3_41,0.01,,,,,,,,,,,,,,,,,,,,
,,397.63896,B3_24,0.013,,,,,,,,,,,,,,,,,,,,
,,397.63936,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.64088,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,397.64256,B3_11,0.024,,,,,,,,,,,,,,,,,,,,
,,397.64392,B3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,397.6456,B3_14,0.022,,,,,,,,,,,,,,,,,,,,
,,397.64688,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.64712,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,397.64712,B3_41,0.013,,,,,,,,,,,,,,,,,,,,
,,397.64832,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,397.65016,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,397.65144,B3_13,0.019,,,,,,,,,,,,,,,,,,,,
,,397.65504,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,397.65584,B3_21,0.013,,,,,,,,,,,,,,,,,,,,
,,397.65632,B3_24,0.021,,,,,,,,,,,,,,,,,,,,
,,397.65664,B3_32,0.025,,,,,,,,,,,,,,,,,,,,
,,397.6592,B3_21,0.027,,,,,,,,,,,,,,,,,,,,
,,397.65976,B3_44,0.022,,,,,,,,,,,,,,,,,,,,
,,397.66304,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,397.66376,B3_11,0.014,,,,,,,,,,,,,,,,,,,,
,,397.66408,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,397.6648,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,397.66552,B3_34,0.015,,,,,,,,,,,,,,,,,,,,
,,397.66832,B3_11,0.024,,,,,,,,,,,,,,,,,,,,
,,397.66976,B3_21,0.022,,,,,,,,,,,,,,,,,,,,
,,397.67088,B3_44,0.034,,,,,,,,,,,,,,,,,,,,
,,397.67216,B3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,397.67992,B3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,397.68072,B3_21,0.022,,,,,,,,,,,,,,,,,,,,
,,397.68168,B3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,397.68192,B3_14,0.017,,,,,,,,,,,,,,,,,,,,
,,397.6848,B3_22,0.022,,,,,,,,,,,,,,,,,,,,
,,397.68648,B3_13,0.014,,,,,,,,,,,,,,,,,,,,
,,397.68952,B3_32,0.012,,,,,,,,,,,,,,,,,,,,
,,397.69144,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,397.692,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,397.69368,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,397.69432,B3_21,0.018,,,,,,,,,,,,,,,,,,,,
,,397.70336,B3_41,0.009,,,,,,,,,,,,,,,,,,,,
,,397.70448,B3_31,0.012,,,,,,,,,,,,,,,,,,,,
,,397.70496,B3_32,0.022,,,,,,,,,,,,,,,,,,,,
,,397.70608,B3_14,0.023,,,,,,,,,,,,,,,,,,,,
,,397.70976,B3_14,0.025,,,,,,,,,,,,,,,,,,,,
,,397.71064,B3_21,0.023,,,,,,,,,,,,,,,,,,,,
,,397.71232,B3_31,0.02,,,,,,,,,,,,,,,,,,,,
,,397.71688,B3_41,0.012,,,,,,,,,,,,,,,,,,,,
,,397.72152,B3_13,0.013,,,,,,,,,,,,,,,,,,,,
