Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,935.80664,A2_33,0.033,,,,,,,,,,,,,,,,,,,,
,,935.8088,C5_34,0.034,,,,,,,,,,,,,,,,,,,,
,,935.81496,D6_42,0.016,,,,,,,,,,,,,,,,,,,,
,,935.82512,A2_33,0.022,,,,,,,,,,,,,,,,,,,,
,,935.82752,A2_13,0.083,,,,,,,,,,,,,,,,,,,,
,,935.83544,C1_22,0.019,,,,,,,,,,,,,,,,,,,,
,,935.83728,D6_42,0.018,,,,,,,,,,,,,,,,,,,,
,,935.84776,C2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,935.8496,D2_42,0.019,,,,,,,,,,,,,,,,,,,,
,,935.85032,C1_43,0.021,,,,,,,,,,,,,,,,,,,,
,,935.852,D6_21,0.011,,,,,,,,,,,,,,,,,,,,
,,935.85408,C6_33,0.046,,,,,,,,,,,,,,,,,,,,
,,935.86432,D6_42,0.02,,,,,,,,,,,,,,,,,,,,
,,935.86544,A2_33,0.026,,,,,,,,,,,,,,,,,,,,
,,935.87176,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,935.88176,C1_21,0.019,,,,,,,,,,,,,,,,,,,,
,,935.89312,C1_13,0.022,,,,,,,,,,,,,,,,,,,,
,,935.89344,C2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,935.896,D6_32,0.029,,,,,,,,,,,,,,,,,,,,
,,935.91224,B4_44,0.027,,,,,,,,,,,,,,,,,,,,
,,935.9196,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,935.9376,C1_43,0.019,,,,,,,,,,,,,,,,,,,,
,,935.93872,C1_12,0.027,,,,,,,,,,,,,,,,,,,,
,,935.93872,C1_23,0.011,,,,,,,,,,,,,,,,,,,,
,,935.9396,C1_42,0.03,,,,,,,,,,,,,,,,,,,,
,,935.93992,C1_32,0.013,,,,,,,,,,,,,,,,,,,,
,,935.94128,C1_24,0.013,,,,,,,,,,,,,,,,,,,,
,,935.94848,D6_21,0.012,,,,,,,,,,,,,,,,,,,,
,,935.95152,C2_32,0.019,,,,,,,,,,,,,,,,,,,,
,,935.95376,C1_11,0.016,,,,,,,,,,,,,,,,,,,,
,,935.95776,C1_11,0.016,,,,,,,,,,,,,,,,,,,,
,,935.95808,A2_33,0.036,,,,,,,,,,,,,,,,,,,,
,,935.95928,B5_11,0.015,,,,,,,,,,,,,,,,,,,,
,,935.95984,B5_22,0.055,,,,,,,,,,,,,,,,,,,,
,,935.96184,B5_31,0.032,,,,,,,,,,,,,,,,,,,,
,,935.96496,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,935.96912,C1_43,0.027,,,,,,,,,,,,,,,,,,,,
,,935.972,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,935.98224,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,935.98936,D1_33,0.016,,,,,,,,,,,,,,,,,,,,
,,935.99168,C1_43,0.023,,,,,,,,,,,,,,,,,,,,
,,935.99936,C1_11,0.015,,,,,,,,,,,,,,,,,,,,
,,936.0108,A6_13,0.02,,,,,,,,,,,,,,,,,,,,
,,936.01152,C1_13,0.023,,,,,,,,,,,,,,,,,,,,
,,936.01352,D6_32,0.04,,,,,,,,,,,,,,,,,,,,
,,936.01824,B4_44,0.022,,,,,,,,,,,,,,,,,,,,
,,936.0256,A2_33,0.033,,,,,,,,,,,,,,,,,,,,
,,936.04896,C5_34,0.022,,,,,,,,,,,,,,,,,,,,
,,936.05944,D1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,936.06,C6_43,0.025,,,,,,,,,,,,,,,,,,,,
,,936.06472,C2_32,0.021,,,,,,,,,,,,,,,,,,,,
,,936.09,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,936.09168,A6_22,0.019,,,,,,,,,,,,,,,,,,,,
,,936.10224,A2_33,0.024,,,,,,,,,,,,,,,,,,,,
,,936.10312,A4_22,0.012,,,,,,,,,,,,,,,,,,,,
,,936.10544,A6_31,0.019,,,,,,,,,,,,,,,,,,,,
,,936.11128,C5_44,0.017,,,,,,,,,,,,,,,,,,,,
,,936.11688,D6_11,0.016,,,,,,,,,,,,,,,,,,,,
,,936.13344,A6_11,0.032,,,,,,,,,,,,,,,,,,,,
,,936.14296,B1_24,0.014,,,,,,,,,,,,,,,,,,,,
,,936.17096,A4_24,0.028,,,,,,,,,,,,,,,,,,,,
,,936.174,D5_11,0.027,,,,,,,,,,,,,,,,,,,,
,,936.18296,C6_43,0.026,,,,,,,,,,,,,,,,,,,,
,,936.18688,A4_24,0.021,,,,,,,,,,,,,,,,,,,,
,,936.19528,D5_21,0.031,,,,,,,,,,,,,,,,,,,,
,,936.2004,A4_24,0.02,,,,,,,,,,,,,,,,,,,,
,,936.21336,D6_32,0.02,,,,,,,,,,,,,,,,,,,,
,,936.21352,C5_21,0.017,,,,,,,,,,,,,,,,,,,,
,,936.214,A4_24,0.019,,,,,,,,,,,,,,,,,,,,
,,936.22904,D5_21,0.018,,,,,,,,,,,,,,,,,,,,
,,936.23064,A4_24,0.02,,,,,,,,,,,,,,,,,,,,
,,936.23304,B4_43,0.036,,,,,,,,,,,,,,,,,,,,
,,936.24112,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,936.24832,A6_11,0.037,,,,,,,,,,,,,,,,,,,,
,,936.24912,A4_24,0.021,,,,,,,,,,,,,,,,,,,,
,,936.27656,C5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,936.2932,A4_24,0.017,,,,,,,,,,,,,,,,,,,,
,,936.29784,A2_33,0.028,,,,,,,,,,,,,,,,,,,,
,,936.30008,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,936.30808,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,936.30992,D6_32,0.021,,,,,,,,,,,,,,,,,,,,
,,936.31208,B4_21,0.045,,,,,,,,,,,,,,,,,,,,
,,936.3184,A2_13,0.081,,,,,,,,,,,,,,,,,,,,
,,936.31904,A4_24,0.019,,,,,,,,,,,,,,,,,,,,
,,936.32656,D5_11,0.077,,,,,,,,,,,,,,,,,,,,
,,936.33528,A2_33,0.025,,,,,,,,,,,,,,,,,,,,
,,936.33744,D5_11,0.026,,,,,,,,,,,,,,,,,,,,
,,936.34296,A4_24,0.022,,,,,,,,,,,,,,,,,,,,
,,936.34712,D5_11,0.083,,,,,,,,,,,,,,,,,,,,
,,936.362,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,936.3628,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,936.3644,A1_21,0.017,,,,,,,,,,,,,,,,,,,,
,,936.37032,A4_24,0.019,,,,,,,,,,,,,,,,,,,,
,,936.37856,A6_34,0.02,,,,,,,,,,,,,,,,,,,,
,,936.38064,C5_33,0.048,,,,,,,,,,,,,,,,,,,,
,,936.38896,D3_13,0.018,,,,,,,,,,,,,,,,,,,,
,,936.38928,D6_11,0.014,,,,,,,,,,,,,,,,,,,,
,,936.39224,D1_23,0.028,,,,,,,,,,,,,,,,,,,,
,,936.39336,D1_43,0.024,,,,,,,,,,,,,,,,,,,,
,,936.41784,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,936.43208,B3_34,0.017,,,,,,,,,,,,,,,,,,,,
,,936.43848,B1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,936.4388,D6_11,0.043,,,,,,,,,,,,,,,,,,,,
,,936.4396,D3_13,0.029,,,,,,,,,,,,,,,,,,,,
,,936.44448,A4_24,0.019,,,,,,,,,,,,,,,,,,,,
,,936.45904,C3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,936.46384,D1_43,0.028,,,,,,,,,,,,,,,,,,,,
,,936.47744,C1_13,0.019,,,,,,,,,,,,,,,,,,,,
,,936.49152,A4_24,0.021,,,,,,,,,,,,,,,,,,,,
,,936.49616,C4_41,0.009,,,,,,,,,,,,,,,,,,,,
,,936.51096,C1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,936.51344,D1_43,0.022,,,,,,,,,,,,,,,,,,,,
,,936.51704,B2_34,0.018,,,,,,,,,,,,,,,,,,,,
,,936.5184,A6_24,0.017,,,,,,,,,,,,,,,,,,,,
,,936.55664,C5_34,0.03,,,,,,,,,,,,,,,,,,,,
,,936.55744,C5_24,0.02,,,,,,,,,,,,,,,,,,,,
,,936.5576,A4_24,0.021,,,,,,,,,,,,,,,,,,,,
,,936.56976,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,936.56992,C5_44,0.037,,,,,,,,,,,,,,,,,,,,
,,936.57576,C4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,936.6076,C4_41,0.008,,,,,,,,,,,,,,,,,,,,
,,936.61328,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,936.62176,C4_41,0.009,,,,,,,,,,,,,,,,,,,,
,,936.6248,C6_33,0.043,,,,,,,,,,,,,,,,,,,,
,,936.6272,C4_41,0.014,,,,,,,,,,,,,,,,,,,,
,,936.63816,C4_41,0.015,,,,,,,,,,,,,,,,,,,,
,,936.6392,A1_21,0.019,,,,,,,,,,,,,,,,,,,,
,,936.64224,C4_41,0.013,,,,,,,,,,,,,,,,,,,,
,,936.64416,D1_43,0.021,,,,,,,,,,,,,,,,,,,,
,,936.64696,C3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,936.65544,D1_33,0.019,,,,,,,,,,,,,,,,,,,,
,,936.65664,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,936.6616,C4_41,0.017,,,,,,,,,,,,,,,,,,,,
,,936.66424,A4_24,0.024,,,,,,,,,,,,,,,,,,,,
,,936.66488,C4_41,0.016,,,,,,,,,,,,,,,,,,,,
,,936.68432,A6_11,0.071,,,,,,,,,,,,,,,,,,,,
,,936.68544,D5_11,0.027,,,,,,,,,,,,,,,,,,,,
,,936.692,D1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,936.6956,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,936.69576,D1_43,0.029,,,,,,,,,,,,,,,,,,,,
,,936.69632,D1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,936.6968,D1_33,0.024,,,,,,,,,,,,,,,,,,,,
,,936.69784,C5_44,0.016,,,,,,,,,,,,,,,,,,,,
,,936.698,D1_43,0.021,,,,,,,,,,,,,,,,,,,,
,,936.69912,A4_11,0.016,,,,,,,,,,,,,,,,,,,,
,,936.69936,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,936.69936,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,936.70128,A4_24,0.027,,,,,,,,,,,,,,,,,,,,
,,936.7212,A6_31,0.019,,,,,,,,,,,,,,,,,,,,
,,936.72952,D6_11,0.04,,,,,,,,,,,,,,,,,,,,
,,936.74064,D1_33,0.016,,,,,,,,,,,,,,,,,,,,
,,936.74928,A6_13,0.021,,,,,,,,,,,,,,,,,,,,
,,936.74976,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,936.74984,C1_13,0.027,,,,,,,,,,,,,,,,,,,,
,,936.76024,D1_43,0.024,,,,,,,,,,,,,,,,,,,,
,,936.7608,D1_33,0.022,,,,,,,,,,,,,,,,,,,,
,,936.76416,B4_43,0.036,,,,,,,,,,,,,,,,,,,,
,,936.7644,D1_33,0.055,,,,,,,,,,,,,,,,,,,,
,,936.76536,D1_34,0.1,,,,,,,,,,,,,,,,,,,,
,,936.76536,D1_43,0.025,,,,,,,,,,,,,,,,,,,,
,,936.7656,D1_44,0.019,,,,,,,,,,,,,,,,,,,,
,,936.76848,D1_23,0.026,,,,,,,,,,,,,,,,,,,,
,,936.76912,D1_24,0.118,,,,,,,,,,,,,,,,,,,,
,,936.76936,D1_34,0.085,,,,,,,,,,,,,,,,,,,,
,,936.77256,D1_34,0.018,,,,,,,,,,,,,,,,,,,,
,,936.77392,D1_33,0.033,,,,,,,,,,,,,,,,,,,,
,,936.77416,D1_43,0.044,,,,,,,,,,,,,,,,,,,,
,,936.77424,D1_44,0.028,,,,,,,,,,,,,,,,,,,,
,,936.77536,D1_23,0.021,,,,,,,,,,,,,,,,,,,,
,,936.77568,D1_34,0.021,,,,,,,,,,,,,,,,,,,,
,,936.7764,D1_32,0.017,,,,,,,,,,,,,,,,,,,,
,,936.77648,D1_43,0.08,,,,,,,,,,,,,,,,,,,,
,,936.77792,D1_23,0.034,,,,,,,,,,,,,,,,,,,,
,,936.77832,D1_24,0.114,,,,,,,,,,,,,,,,,,,,
,,936.77872,D1_34,0.117,,,,,,,,,,,,,,,,,,,,
,,936.78008,D1_43,0.025,,,,,,,,,,,,,,,,,,,,
,,936.78088,D1_23,0.036,,,,,,,,,,,,,,,,,,,,
,,936.78136,D1_24,0.031,,,,,,,,,,,,,,,,,,,,
,,936.78168,B5_21,0.026,,,,,,,,,,,,,,,,,,,,
,,936.78168,D1_33,0.036,,,,,,,,,,,,,,,,,,,,
,,936.78224,D1_44,0.02,,,,,,,,,,,,,,,,,,,,
,,936.7824,D1_43,0.041,,,,,,,,,,,,,,,,,,,,
,,936.78344,D1_34,0.062,,,,,,,,,,,,,,,,,,,,
,,936.78448,D1_24,0.044,,,,,,,,,,,,,,,,,,,,
,,936.78488,D1_33,0.057,,,,,,,,,,,,,,,,,,,,
,,936.78512,D1_43,0.042,,,,,,,,,,,,,,,,,,,,
,,936.78552,C4_41,0.021,,,,,,,,,,,,,,,,,,,,
,,936.786,D1_23,0.038,,,,,,,,,,,,,,,,,,,,
,,936.78632,D1_32,0.021,,,,,,,,,,,,,,,,,,,,
,,936.7864,D1_34,0.089,,,,,,,,,,,,,,,,,,,,
,,936.78672,D1_24,0.059,,,,,,,,,,,,,,,,,,,,
,,936.78848,D1_43,0.046,,,,,,,,,,,,,,,,,,,,
,,936.78872,D1_33,0.037,,,,,,,,,,,,,,,,,,,,
,,936.7888,D1_34,0.02,,,,,,,,,,,,,,,,,,,,
,,936.78896,C4_41,0.01,,,,,,,,,,,,,,,,,,,,
,,936.78896,D1_23,0.033,,,,,,,,,,,,,,,,,,,,
,,936.78952,D1_24,0.041,,,,,,,,,,,,,,,,,,,,
,,936.78952,D1_44,0.027,,,,,,,,,,,,,,,,,,,,
,,936.79112,D1_33,0.032,,,,,,,,,,,,,,,,,,,,
,,936.79152,D1_34,0.069,,,,,,,,,,,,,,,,,,,,
,,936.79168,D1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,936.79208,D1_43,0.028,,,,,,,,,,,,,,,,,,,,
,,936.7928,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,936.79336,D1_24,0.118,,,,,,,,,,,,,,,,,,,,
,,936.79376,D1_33,0.017,,,,,,,,,,,,,,,,,,,,
,,936.79392,D1_23,0.03,,,,,,,,,,,,,,,,,,,,
,,936.79392,D1_34,0.086,,,,,,,,,,,,,,,,,,,,
,,936.79432,D1_44,0.018,,,,,,,,,,,,,,,,,,,,
,,936.79568,D1_43,0.042,,,,,,,,,,,,,,,,,,,,
,,936.79592,C4_22,0.019,,,,,,,,,,,,,,,,,,,,
,,936.7964,D1_34,0.039,,,,,,,,,,,,,,,,,,,,
,,936.79648,D1_23,0.032,,,,,,,,,,,,,,,,,,,,
,,936.79656,D1_24,0.023,,,,,,,,,,,,,,,,,,,,
,,936.79712,D1_33,0.026,,,,,,,,,,,,,,,,,,,,
,,936.79744,D1_44,0.019,,,,,,,,,,,,,,,,,,,,
,,936.7988,D1_43,0.022,,,,,,,,,,,,,,,,,,,,
,,936.79888,D1_24,0.019,,,,,,,,,,,,,,,,,,,,
,,936.79912,D1_34,0.055,,,,,,,,,,,,,,,,,,,,
,,936.80088,C4_41,0.019,,,,,,,,,,,,,,,,,,,,
,,936.80136,D1_33,0.021,,,,,,,,,,,,,,,,,,,,
,,936.80264,D1_24,0.023,,,,,,,,,,,,,,,,,,,,
,,936.80552,D1_24,0.025,,,,,,,,,,,,,,,,,,,,
,,936.80648,D1_34,0.016,,,,,,,,,,,,,,,,,,,,
,,936.80664,D1_23,0.029,,,,,,,,,,,,,,,,,,,,
,,936.80728,D1_33,0.053,,,,,,,,,,,,,,,,,,,,
,,936.80768,D1_43,0.034,,,,,,,,,,,,,,,,,,,,
,,936.80808,D1_44,0.018,,,,,,,,,,,,,,,,,,,,
,,936.80832,A4_14,0.021,,,,,,,,,,,,,,,,,,,,
,,936.80888,D1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,936.80944,D1_34,0.033,,,,,,,,,,,,,,,,,,,,
,,936.81024,D1_43,0.027,,,,,,,,,,,,,,,,,,,,
,,936.81056,D1_33,0.017,,,,,,,,,,,,,,,,,,,,
,,936.81168,D1_34,0.027,,,,,,,,,,,,,,,,,,,,
,,936.81496,D1_23,0.021,,,,,,,,,,,,,,,,,,,,
,,936.81608,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,936.81856,D1_43,0.027,,,,,,,,,,,,,,,,,,,,
,,936.82024,D1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,936.82312,D1_33,0.035,,,,,,,,,,,,,,,,,,,,
,,936.82392,D1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,936.82784,D1_33,0.02,,,,,,,,,,,,,,,,,,,,
,,936.82904,D1_24,0.025,,,,,,,,,,,,,,,,,,,,
,,936.82968,D1_43,0.024,,,,,,,,,,,,,,,,,,,,
,,936.82984,D1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,936.83328,D1_43,0.022,,,,,,,,,,,,,,,,,,,,
,,936.83504,B5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,936.83656,C1_13,0.021,,,,,,,,,,,,,,,,,,,,
,,936.83808,D1_43,0.04,,,,,,,,,,,,,,,,,,,,
,,936.84208,C4_12,0.018,,,,,,,,,,,,,,,,,,,,
,,936.8448,C6_43,0.022,,,,,,,,,,,,,,,,,,,,
,,936.84776,D1_43,0.03,,,,,,,,,,,,,,,,,,,,
,,936.85008,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,936.8548,D1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,936.87184,C5_11,0.014,,,,,,,,,,,,,,,,,,,,
,,936.8844,A6_24,0.024,,,,,,,,,,,,,,,,,,,,
,,936.88888,C1_43,0.021,,,,,,,,,,,,,,,,,,,,
,,936.8896,C1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,936.89072,C1_42,0.018,,,,,,,,,,,,,,,,,,,,
,,936.89272,D1_34,0.023,,,,,,,,,,,,,,,,,,,,
,,936.90448,C4_41,0.016,,,,,,,,,,,,,,,,,,,,
,,936.9064,A6_23,0.026,,,,,,,,,,,,,,,,,,,,
,,936.9164,D1_43,0.022,,,,,,,,,,,,,,,,,,,,
,,936.92064,D1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,936.93,D1_34,0.025,,,,,,,,,,,,,,,,,,,,
,,936.93336,D1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,936.93464,D1_33,0.05,,,,,,,,,,,,,,,,,,,,
,,936.93568,D1_34,0.089,,,,,,,,,,,,,,,,,,,,
,,936.93568,D1_43,0.025,,,,,,,,,,,,,,,,,,,,
,,936.93584,D1_44,0.018,,,,,,,,,,,,,,,,,,,,
,,936.93688,D1_33,0.019,,,,,,,,,,,,,,,,,,,,
,,936.93704,D5_33,0.017,,,,,,,,,,,,,,,,,,,,
,,936.93976,D1_43,0.021,,,,,,,,,,,,,,,,,,,,
,,936.94672,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,936.94704,C1_21,0.046,,,,,,,,,,,,,,,,,,,,
,,936.95264,A6_23,0.024,,,,,,,,,,,,,,,,,,,,
,,936.9596,C1_21,0.044,,,,,,,,,,,,,,,,,,,,
,,936.96264,D1_23,0.019,,,,,,,,,,,,,,,,,,,,
,,936.96384,D1_43,0.025,,,,,,,,,,,,,,,,,,,,
,,936.96608,A4_24,0.02,,,,,,,,,,,,,,,,,,,,
,,936.96808,D1_33,0.053,,,,,,,,,,,,,,,,,,,,
,,936.96912,D1_43,0.03,,,,,,,,,,,,,,,,,,,,
,,936.9692,D1_34,0.092,,,,,,,,,,,,,,,,,,,,
,,936.96928,D1_44,0.02,,,,,,,,,,,,,,,,,,,,
,,936.99056,C5_44,0.017,,,,,,,,,,,,,,,,,,,,
,,936.99376,C1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,937.0064,C4_22,0.016,,,,,,,,,,,,,,,,,,,,
,,937.01248,D1_33,0.062,,,,,,,,,,,,,,,,,,,,
,,937.01344,D1_34,0.083,,,,,,,,,,,,,,,,,,,,
,,937.01352,D1_43,0.044,,,,,,,,,,,,,,,,,,,,
,,937.0136,D1_44,0.021,,,,,,,,,,,,,,,,,,,,
,,937.02072,C5_34,0.026,,,,,,,,,,,,,,,,,,,,
,,937.0216,C5_24,0.018,,,,,,,,,,,,,,,,,,,,
,,937.04008,C1_31,0.032,,,,,,,,,,,,,,,,,,,,
,,937.04616,D1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,937.05136,D1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,937.05136,D1_33,0.048,,,,,,,,,,,,,,,,,,,,
,,937.05136,D1_43,0.03,,,,,,,,,,,,,,,,,,,,
,,937.05208,D1_34,0.089,,,,,,,,,,,,,,,,,,,,
,,937.05216,D1_44,0.018,,,,,,,,,,,,,,,,,,,,
,,937.05384,D1_43,0.038,,,,,,,,,,,,,,,,,,,,
,,937.05944,D1_43,0.03,,,,,,,,,,,,,,,,,,,,
,,937.06048,C2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,937.06328,C1_13,0.026,,,,,,,,,,,,,,,,,,,,
,,937.07448,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,937.08056,D1_33,0.053,,,,,,,,,,,,,,,,,,,,
,,937.08168,D1_43,0.027,,,,,,,,,,,,,,,,,,,,
,,937.08176,D1_34,0.085,,,,,,,,,,,,,,,,,,,,
,,937.08184,D1_44,0.024,,,,,,,,,,,,,,,,,,,,
,,937.08392,D6_11,0.042,,,,,,,,,,,,,,,,,,,,
,,937.08488,A6_11,0.079,,,,,,,,,,,,,,,,,,,,
,,937.10032,A6_13,0.019,,,,,,,,,,,,,,,,,,,,
,,937.1016,A6_24,0.024,,,,,,,,,,,,,,,,,,,,
,,937.10384,C5_34,0.022,,,,,,,,,,,,,,,,,,,,
,,937.10576,D1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,937.106,C2_24,0.017,,,,,,,,,,,,,,,,,,,,
,,937.10608,D5_21,0.021,,,,,,,,,,,,,,,,,,,,
,,937.10616,D6_32,0.019,,,,,,,,,,,,,,,,,,,,
,,937.11008,C5_14,0.017,,,,,,,,,,,,,,,,,,,,
,,937.11024,D1_43,0.021,,,,,,,,,,,,,,,,,,,,
,,937.11144,C2_24,0.017,,,,,,,,,,,,,,,,,,,,
,,937.11424,A6_22,0.018,,,,,,,,,,,,,,,,,,,,
,,937.11504,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,937.12504,D1_43,0.029,,,,,,,,,,,,,,,,,,,,
,,937.1324,D5_21,0.022,,,,,,,,,,,,,,,,,,,,
,,937.1364,A2_13,0.081,,,,,,,,,,,,,,,,,,,,
,,937.13944,A6_13,0.021,,,,,,,,,,,,,,,,,,,,
,,937.15144,D5_21,0.03,,,,,,,,,,,,,,,,,,,,
,,937.15208,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,937.15512,A6_13,0.025,,,,,,,,,,,,,,,,,,,,
,,937.15912,A6_11,0.025,,,,,,,,,,,,,,,,,,,,
,,937.16568,A6_34,0.017,,,,,,,,,,,,,,,,,,,,
,,937.16792,D5_21,0.03,,,,,,,,,,,,,,,,,,,,
,,937.16856,A6_31,0.019,,,,,,,,,,,,,,,,,,,,
,,937.16896,A6_13,0.017,,,,,,,,,,,,,,,,,,,,
,,937.1704,D5_21,0.041,,,,,,,,,,,,,,,,,,,,
,,937.17128,B5_22,0.02,,,,,,,,,,,,,,,,,,,,
,,937.17264,C6_33,0.04,,,,,,,,,,,,,,,,,,,,
,,937.174,A6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,937.17496,A2_33,0.032,,,,,,,,,,,,,,,,,,,,
,,937.18096,D5_21,0.023,,,,,,,,,,,,,,,,,,,,
,,937.18192,A6_13,0.02,,,,,,,,,,,,,,,,,,,,
,,937.1856,D6_11,0.018,,,,,,,,,,,,,,,,,,,,
,,937.18576,A6_11,0.042,,,,,,,,,,,,,,,,,,,,
,,937.18856,D5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,937.19208,C1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,937.19328,D5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,937.19592,A6_34,0.022,,,,,,,,,,,,,,,,,,,,
,,937.19968,D5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,937.20352,D5_21,0.035,,,,,,,,,,,,,,,,,,,,
,,937.20592,A2_33,0.038,,,,,,,,,,,,,,,,,,,,
,,937.20632,D5_21,0.031,,,,,,,,,,,,,,,,,,,,
,,937.2088,D5_21,0.035,,,,,,,,,,,,,,,,,,,,
,,937.20952,D5_33,0.023,,,,,,,,,,,,,,,,,,,,
,,937.20984,A6_13,0.02,,,,,,,,,,,,,,,,,,,,
,,937.21344,D5_11,0.037,,,,,,,,,,,,,,,,,,,,
,,937.21408,D5_21,0.019,,,,,,,,,,,,,,,,,,,,
,,937.21576,A6_34,0.016,,,,,,,,,,,,,,,,,,,,
,,937.21728,D5_33,0.021,,,,,,,,,,,,,,,,,,,,
,,937.22232,D5_21,0.056,,,,,,,,,,,,,,,,,,,,
,,937.22584,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,937.22688,D5_21,0.025,,,,,,,,,,,,,,,,,,,,
,,937.22712,D5_33,0.024,,,,,,,,,,,,,,,,,,,,
,,937.22936,D5_21,0.036,,,,,,,,,,,,,,,,,,,,
,,937.23584,A6_13,0.021,,,,,,,,,,,,,,,,,,,,
,,937.23912,D5_21,0.036,,,,,,,,,,,,,,,,,,,,
,,937.24008,D5_11,0.02,,,,,,,,,,,,,,,,,,,,
,,937.24032,B4_21,0.02,,,,,,,,,,,,,,,,,,,,
,,937.24344,D5_34,0.023,,,,,,,,,,,,,,,,,,,,
,,937.24544,D5_21,0.025,,,,,,,,,,,,,,,,,,,,
,,937.2464,A6_34,0.019,,,,,,,,,,,,,,,,,,,,
,,937.24704,D5_22,0.038,,,,,,,,,,,,,,,,,,,,
,,937.25072,D5_21,0.033,,,,,,,,,,,,,,,,,,,,
,,937.25192,D5_22,0.047,,,,,,,,,,,,,,,,,,,,
,,937.25472,D5_21,0.023,,,,,,,,,,,,,,,,,,,,
,,937.25488,C5_44,0.016,,,,,,,,,,,,,,,,,,,,
,,937.2564,C5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,937.2584,A2_33,0.028,,,,,,,,,,,,,,,,,,,,
,,937.25952,C1_31,0.02,,,,,,,,,,,,,,,,,,,,
,,937.26136,D5_33,0.026,,,,,,,,,,,,,,,,,,,,
,,937.26192,D5_21,0.026,,,,,,,,,,,,,,,,,,,,
,,937.26528,D1_43,0.06,,,,,,,,,,,,,,,,,,,,
,,937.26568,D5_22,0.029,,,,,,,,,,,,,,,,,,,,
,,937.26768,C1_13,0.023,,,,,,,,,,,,,,,,,,,,
,,937.26904,D5_21,0.038,,,,,,,,,,,,,,,,,,,,
,,937.272,D5_21,0.031,,,,,,,,,,,,,,,,,,,,
,,937.27648,D5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,937.2796,D5_21,0.05,,,,,,,,,,,,,,,,,,,,
,,937.28368,D5_21,0.031,,,,,,,,,,,,,,,,,,,,
