Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,20.10176,C2_21,0.026
,,20.10648,C2_11,0.014
,,20.13992,C2_21,0.023
,,20.17576,C2_24,0.023
,,20.19296,C4_11,0.012
,,20.20264,C2_13,0.025
,,20.20328,C1_13,0.017
,,20.222,C2_21,0.019
,,20.34568,C5_34,0.018
,,20.34656,C5_24,0.014
,,20.37264,C3_32,0.02
,,20.37944,C3_31,0.031
,,20.3944,C5_34,0.014
,,20.39912,C1_14,0.022
,,20.41648,C5_42,0.016
,,20.45024,C2_24,0.016
,,20.52424,C3_31,0.022
,,20.53856,C2_23,0.026
,,20.53936,C2_13,0.022
,,20.56024,C3_32,0.022
,,20.56256,C4_33,0.033
,,20.74968,C4_22,0.02
,,20.82928,C3_32,0.017
,,20.84592,C2_13,0.024
,,20.9064,C5_34,0.028
,,20.90736,C5_24,0.015
,,20.95176,C5_42,0.019
,,21.00568,C4_33,0.027
,,21.04096,C5_34,0.015
,,21.07288,C4_12,0.021
,,21.10912,C3_31,0.033
,,21.13752,C3_32,0.019
,,21.17216,C5_44,0.028
,,21.21392,C2_13,0.02
,,21.23304,C1_34,0.019
,,21.27432,C3_32,0.028
,,21.33896,C1_44,0.04
,,21.3596,C5_34,0.023
,,21.36056,C5_24,0.014
,,21.36232,C2_21,0.022
,,21.43488,C2_32,0.02
,,21.48888,C5_12,0.014
,,21.51552,C2_23,0.019
,,21.51624,C2_13,0.02
,,21.55632,C4_22,0.02
,,21.5636,C5_42,0.017
,,21.69392,C5_44,0.034
,,21.72288,C5_34,0.025
,,21.72384,C5_24,0.014
,,21.84056,C2_13,0.022
,,21.95264,C4_33,0.035
,,21.97368,C5_34,0.018
,,22.02624,C5_44,0.026
,,22.0952,C5_34,0.023
,,22.09616,C5_24,0.018
,,22.14408,C4_12,0.017
,,22.16264,C4_12,0.017
,,22.16336,C2_23,0.017
,,22.1636,C4_21,0.016
,,22.16408,C2_13,0.024
,,22.16688,C4_23,0.02
,,22.17704,C4_12,0.018
,,22.196,C5_14,0.03
,,22.19856,C4_22,0.021
,,22.25424,C3_32,0.026
,,22.31888,C2_21,0.023
,,22.434,C4_33,0.029
,,22.4396,C1_13,0.033
,,22.46184,C2_13,0.021
,,22.47552,C2_43,0.017
,,22.50832,C2_44,0.044
,,22.50864,C2_43,0.02
,,22.51136,C4_33,0.029
,,22.51888,C2_32,0.019
,,22.624,C4_12,0.017
,,22.62776,C3_32,0.022
,,22.65496,C5_34,0.019
,,22.65592,C5_24,0.013
,,22.68272,C2_32,0.021
,,22.69288,C5_44,0.027
,,22.71168,C2_13,0.026
,,22.75808,C3_31,0.033
,,22.82544,C2_21,0.021
,,22.91072,C4_33,0.029
,,23.0372,C4_22,0.019
,,23.0728,C2_13,0.025
,,23.07568,C4_23,0.022
,,23.0976,C3_32,0.017
,,23.21576,C3_32,0.019
,,23.22696,C3_32,0.02
,,23.30936,C4_22,0.021
,,23.31984,C3_32,0.022
,,23.36216,C4_12,0.023
,,23.41616,C1_44,0.047
,,23.42272,C3_31,0.029
,,23.4364,C3_32,0.021
,,23.44312,C2_23,0.017
,,23.44392,C2_13,0.021
,,23.52152,C4_12,0.02
,,23.55312,C4_22,0.018
,,23.55968,C2_21,0.021
,,23.5668,C5_14,0.026
,,23.57848,C2_43,0.016
,,23.58024,C1_13,0.027
,,23.59744,C5_34,0.025
,,23.5984,C5_24,0.018
,,23.62048,C4_12,0.019
,,23.62224,C2_23,0.019
,,23.62304,C2_13,0.018
,,23.642,C1_13,0.019
,,23.82432,C4_22,0.019
,,23.87016,C1_34,0.015
,,23.9152,C1_24,0.014
,,23.91832,C3_31,0.017
,,23.95192,C4_12,0.019
,,23.9712,C2_13,0.025
,,23.97328,C1_13,0.019
,,23.98936,C2_32,0.02
,,24.04336,C5_34,0.022
,,24.04424,C5_24,0.018
,,24.11344,C4_12,0.02
,,24.11776,C4_23,0.017
,,24.17576,C5_42,0.014
,,24.1916,C4_12,0.017
,,24.20136,C3_31,0.026
,,24.22584,C5_11,0.014
,,24.22768,C3_32,0.021
,,24.28064,C1_13,0.019
,,24.42408,C4_33,0.032
,,24.45168,C3_32,0.022
,,24.56352,C3_32,0.027
,,24.60592,C3_32,0.028
,,24.61824,C5_14,0.026
,,24.62488,C3_32,0.022
,,24.66552,C2_13,0.028
,,24.77472,C5_14,0.024
,,24.78072,C3_32,0.019
,,24.7892,C5_34,0.019
,,24.81216,C5_34,0.016
,,24.81448,C4_22,0.022
,,24.81456,C4_33,0.029
,,24.8332,C1_43,0.019
,,24.87064,C3_43,0.016
,,24.894,C2_21,0.022
,,25.02024,C3_31,0.029
,,25.05744,C4_21,0.019
,,25.08,C2_13,0.021
,,25.09264,C2_32,0.017
,,25.10536,C5_11,0.013
,,25.116,C2_23,0.048
,,25.13456,C2_32,0.02
,,25.15464,C2_23,0.038
,,25.1964,C2_23,0.034
,,25.20432,C6_42,0.027
,,25.212,C5_21,0.02
,,25.22648,C4_22,0.019
,,25.23728,C4_12,0.017
,,25.23888,C5_34,0.029
,,25.23984,C5_24,0.015
,,25.2476,C5_42,0.017
,,25.24936,C2_23,0.044
,,25.26672,C2_21,0.021
,,25.29224,C5_12,0.013
,,25.31064,C2_24,0.019
,,25.3148,C2_23,0.035
,,25.31824,C3_31,0.028
,,25.40184,C2_23,0.039
,,25.43344,C4_33,0.032
,,25.44032,C2_14,0.013
,,25.44816,C2_33,0.016
,,25.46664,C2_23,0.034
,,25.4828,C2_13,0.019
,,25.4896,C2_24,0.019
,,25.50304,C2_24,0.017
,,25.55352,C1_44,0.023
,,25.5784,C4_12,0.018
,,25.61216,C2_23,0.021
,,25.61968,C1_44,0.027
,,25.61992,C1_34,0.018
,,25.62744,C1_43,0.018
,,25.63472,C2_24,0.02
,,25.65856,C4_22,0.02
,,25.68392,C1_44,0.046
,,25.74088,C1_43,0.024
,,25.74432,C2_21,0.024
,,25.78264,C2_23,0.019
,,25.78344,C2_13,0.025
,,25.8376,C6_42,0.021
,,25.8788,C5_44,0.029
,,25.9216,C4_22,0.018
,,26.00672,C4_12,0.018
,,26.00784,C2_21,0.018
,,26.00872,C1_13,0.018
,,26.04784,C4_21,0.018
,,26.08416,C2_13,0.025
,,26.15528,C4_22,0.02
,,26.174,C4_12,0.014
,,26.1804,C4_12,0.022
,,26.20424,C3_31,0.016
,,26.2068,C5_14,0.024
,,26.21424,C5_21,0.016
,,26.22064,C1_13,0.03
,,26.26736,C4_12,0.018
,,26.30688,C3_32,0.02
,,26.31992,C1_34,0.014
,,26.3848,C2_13,0.022
,,26.4056,C1_13,0.037
,,26.4376,C4_33,0.027
,,26.48088,C2_21,0.02
,,26.4936,C4_22,0.02
,,26.51064,C5_34,0.021
,,26.51152,C6_42,0.025
,,26.5116,C5_24,0.017
,,26.58608,C1_13,0.032
,,26.61784,C5_44,0.029
,,26.6192,C3_32,0.021
,,26.74048,C5_24,0.011
,,26.7432,C2_13,0.025
,,26.76176,C4_33,0.031
,,26.78472,C5_34,0.024
,,26.78584,C1_13,0.018
,,26.81216,C4_12,0.018
,,26.91744,C4_22,0.018
,,26.9328,C5_11,0.013
,,27.0332,C2_13,0.027
,,27.06792,C4_12,0.018
,,27.07448,C2_23,0.045
,,27.08568,C5_34,0.023
,,27.08664,C5_24,0.018
,,27.09456,C2_21,0.021
,,27.11184,C2_23,0.042
,,27.15208,C2_23,0.031
,,27.19904,C2_23,0.033
,,27.24328,C2_23,0.034
,,27.42304,C2_13,0.021
,,27.43624,C5_12,0.015
,,27.43792,C4_33,0.038
,,27.45272,C4_22,0.019
,,27.58656,C5_14,0.023
,,27.5972,C2_32,0.017
,,27.62096,C2_23,0.02
,,27.62176,C2_13,0.023
,,27.62792,C2_32,0.017
,,27.6728,C2_32,0.018
,,27.71288,C6_42,0.021
,,27.75832,C2_23,0.022
,,27.75912,C2_13,0.016
,,27.76456,C2_21,0.027
,,27.77728,C2_44,0.031
,,27.78448,C5_44,0.027
,,27.79568,C1_44,0.042
,,27.81272,C1_13,0.018
,,27.83936,C1_43,0.021
,,27.86664,C5_34,0.026
,,27.96072,C4_12,0.023
,,27.96216,C1_13,0.019
,,27.96776,C5_21,0.014
,,28.0448,C1_13,0.033
,,28.07368,C4_22,0.023
,,28.1672,C4_12,0.018
,,28.18208,C2_13,0.02
,,28.19624,C1_32,0.016
,,28.20056,C5_34,0.024
,,28.20152,C5_24,0.014
,,28.20616,C4_33,0.037
,,28.2608,C5_33,0.018
,,28.27416,C1_13,0.03
,,28.27856,C5_21,0.016
,,28.332,C3_31,0.026
,,28.44816,C5_44,0.031
,,28.49912,C4_22,0.018
,,28.52184,C2_13,0.024
,,28.58136,C1_31,0.027
,,28.62792,C1_31,0.023
,,28.66096,C5_34,0.026
,,28.66192,C5_24,0.016
,,28.67184,C1_31,0.021
,,28.71152,C1_31,0.019
,,28.72056,C2_21,0.022
,,28.72208,C3_31,0.016
,,28.74384,C1_31,0.024
,,28.7752,C1_31,0.024
,,28.78704,C3_32,0.018
,,28.80432,C4_22,0.018
,,28.80816,C1_31,0.027
,,28.8372,C1_31,0.021
,,28.86056,C4_12,0.019
,,28.86312,C1_31,0.022
,,28.86832,C3_31,0.027
,,28.87368,C4_33,0.032
,,28.87472,C5_33,0.021
,,28.89112,C1_31,0.022
,,28.89968,C2_23,0.052
,,28.91176,C2_13,0.022
,,28.91824,C1_31,0.023
,,28.93608,C2_23,0.034
,,28.94672,C1_31,0.02
,,28.97376,C1_31,0.02
,,28.97928,C2_23,0.033
,,28.9968,C2_43,0.021
,,28.99752,C1_31,0.021
,,29.02176,C1_31,0.019
,,29.024,C2_23,0.037
,,29.02752,C3_31,0.025
,,29.04632,C1_31,0.019
,,29.04976,C2_21,0.019
,,29.05104,C4_21,0.019
,,29.05592,C5_42,0.014
,,29.07056,C1_31,0.019
,,29.07896,C1_13,0.029
,,29.0936,C1_31,0.017
,,29.11192,C2_23,0.03
,,29.1184,C1_31,0.017
,,29.14248,C1_31,0.021
,,29.16536,C1_31,0.021
,,29.18704,C1_31,0.019
,,29.19168,C2_23,0.027
,,29.20056,C5_34,0.026
,,29.20152,C5_24,0.015
,,29.20808,C1_31,0.017
,,29.2092,C2_24,0.019
,,29.22896,C1_31,0.019
,,29.25048,C1_31,0.023
,,29.2596,C5_34,0.023
,,29.26264,C2_23,0.019
,,29.26912,C1_31,0.019
,,29.2856,C2_32,0.022
,,29.2888,C1_31,0.018
,,29.2892,C4_22,0.018
,,29.30808,C1_31,0.022
,,29.32512,C2_23,0.019
,,29.32584,C2_13,0.026
,,29.32696,C1_31,0.025
,,29.32696,C2_32,0.016
,,29.33096,C1_13,0.028
,,29.34744,C1_31,0.02
,,29.36824,C1_31,0.017
,,29.386,C2_21,0.02
,,29.39,C1_31,0.023
,,29.40952,C1_31,0.019
,,29.43,C1_31,0.021
,,29.44968,C1_31,0.016
,,29.46968,C1_31,0.019
,,29.47216,C2_32,0.021
,,29.48936,C1_31,0.019
,,29.50808,C1_31,0.02
,,29.52904,C1_31,0.019
,,29.55032,C1_31,0.014
,,29.57104,C1_31,0.018
,,29.592,C1_31,0.018
,,29.61472,C1_31,0.02
,,29.6368,C1_31,0.021
,,29.63936,C3_32,0.024
,,29.65616,C1_31,0.018
,,29.67568,C1_31,0.022
,,29.68264,C4_33,0.032
,,29.69528,C1_31,0.019
,,29.69592,C5_42,0.016
,,29.70456,C1_24,0.011
,,29.71256,C1_31,0.017
,,29.72552,C2_13,0.026
,,29.72976,C1_31,0.019
,,29.7476,C1_31,0.019
,,29.7616,C5_34,0.025
,,29.76248,C5_24,0.017
,,29.76584,C1_31,0.017
,,29.78272,C1_31,0.018
,,29.79576,C5_44,0.032
,,29.8024,C1_31,0.018
,,29.82088,C1_31,0.019
,,29.84048,C1_31,0.022
,,29.85216,C3_32,0.023
,,29.86032,C1_31,0.016
,,29.87232,C4_12,0.021
,,29.88256,C1_31,0.017
,,29.90464,C1_31,0.02
,,29.92632,C1_44,0.026
,,29.93152,C1_31,0.018
,,29.95824,C1_31,0.017
,,29.9824,C1_31,0.015
,,30.00824,C1_31,0.017
,,30.00928,C1_44,0.046
,,30.01824,C3_32,0.02
,,30.03568,C1_31,0.018
,,30.06424,C4_33,0.031
,,30.06552,C1_31,0.017
,,30.07168,C4_23,0.021
,,30.07496,C3_32,0.022
,,30.09176,C2_43,0.019
,,30.0964,C1_31,0.019
,,30.12888,C2_13,0.018
,,30.13088,C1_31,0.017
,,30.1576,C5_12,0.015
,,30.18336,C3_32,0.019
,,30.2324,C3_31,0.035
,,30.2536,C4_22,0.017
,,30.31016,C4_12,0.019
,,30.3796,C2_22,0.021
,,30.4564,C4_21,0.016
,,30.4664,C5_34,0.023
,,30.46736,C5_24,0.016
,,30.50216,C2_23,0.023
,,30.50296,C2_13,0.022
,,30.54384,C1_14,0.017
,,30.56552,C5_42,0.017
,,30.57344,C5_14,0.029
,,30.64728,C4_33,0.035
,,30.74456,C5_34,0.016
,,30.75136,C2_21,0.02
,,30.7556,C2_23,0.024
,,30.7632,C2_32,0.024
,,30.76736,C5_33,0.019
,,30.76752,C3_32,0.022
,,30.7804,C1_34,0.017
,,30.80376,C2_32,0.015
,,30.81376,C2_21,0.023
,,30.81408,C3_31,0.033
,,30.826,C2_13,0.025
,,31.01288,C1_13,0.026
,,31.02912,C4_12,0.018
,,31.05576,C3_32,0.022
,,31.13616,C2_13,0.026
,,31.1824,C4_12,0.018
,,31.208,C4_23,0.018
,,31.21464,C5_14,0.029
,,31.21624,C4_33,0.03
,,31.2172,C1_13,0.032
,,31.21728,C2_21,0.016
,,31.2192,C5_44,0.014
,,31.2752,C1_13,0.019
,,31.30456,C5_34,0.025
,,31.30544,C5_24,0.018
,,31.34168,C2_21,0.022
,,31.35032,C1_43,0.017
,,31.35352,C1_34,0.016
,,31.37968,C1_44,0.024
,,31.48448,C5_33,0.022
,,31.52208,C2_13,0.024
,,31.65048,C3_31,0.02
,,31.66672,C2_32,0.017
,,31.67016,C4_21,0.018
,,31.69168,C4_12,0.018
,,31.70584,C4_22,0.019
,,31.7096,C2_32,0.016
,,31.73632,C2_24,0.02
,,31.74112,C2_43,0.018
,,31.81344,C4_12,0.018
,,31.8284,C2_23,0.026
,,31.83176,C4_33,0.033
,,31.84632,C4_12,0.017
,,31.87192,C2_24,0.018
,,31.874,C3_32,0.032
,,31.906,C3_31,0.016
,,31.92496,C1_43,0.017
,,31.94664,C2_13,0.017
,,31.9484,C1_44,0.045
,,31.97672,C2_23,0.02
,,31.98376,C5_34,0.024
,,31.98472,C5_24,0.016
,,32.002,C2_24,0.017
,,32.04344,C4_12,0.019
,,32.13616,C2_24,0.015
,,32.22144,C5_14,0.028
,,32.26392,C4_23,0.02
,,32.30272,C4_22,0.021
,,32.32552,C2_13,0.021
,,32.37016,C4_33,0.027
,,32.42808,C5_34,0.022
,,32.42904,C5_24,0.016
,,32.45552,C3_32,0.025
,,32.54736,C5_44,0.031
,,32.62384,C2_23,0.02
,,32.62464,C2_13,0.02
,,32.63864,C1_43,0.02
,,32.64552,C1_13,0.019
,,32.7776,C2_21,0.017
,,32.81024,C5_14,0.024
,,32.92376,C3_32,0.023
,,32.9452,C3_31,0.024
,,32.958,C4_22,0.022
,,33.0316,C4_33,0.034
,,33.03336,C1_13,0.02
,,33.05168,C2_13,0.02
,,33.09416,C3_31,0.03
,,33.1316,C5_14,0.02
,,33.17,C5_44,0.029
,,33.17048,C3_31,0.034
,,33.21464,C4_22,0.017
,,33.216,C5_34,0.027
,,33.21688,C5_24,0.014
,,33.2512,C2_21,0.023
,,33.26536,C2_21,0.024
,,33.26536,C4_12,0.02
,,33.28912,C3_31,0.036
,,33.30512,C1_43,0.022
,,33.30664,C5_14,0.013
,,33.33736,C5_21,0.016
,,33.37992,C3_32,0.019
,,33.38248,C2_13,0.027
,,33.48064,C3_31,0.014
,,33.5344,C5_42,0.016
,,33.57216,C4_33,0.034
,,33.60112,C5_21,0.015
,,33.60752,C4_12,0.015
,,33.66232,C2_13,0.028
,,33.72016,C3_32,0.021
,,33.7288,C5_34,0.02
,,33.74712,C4_13,0.019
,,33.81896,C3_31,0.015
,,33.86976,C2_21,0.02
,,33.92088,C5_14,0.014
,,34.01376,C2_23,0.02
,,34.01456,C2_13,0.022
,,34.0876,C4_12,0.02
,,34.09768,C1_13,0.018
,,34.14696,C1_43,0.017
,,34.1636,C1_13,0.025
,,34.18416,C4_33,0.031
,,34.19952,C5_34,0.026
,,34.19984,C4_22,0.018
,,34.20048,C5_24,0.016
,,34.34432,C5_42,0.019
,,34.35432,C3_32,0.023
,,34.36184,C1_13,0.032
,,34.37744,C2_13,0.028
,,34.4144,C2_21,0.025
,,34.43384,C4_22,0.02
,,34.52528,C2_33,0.013
,,34.6224,C5_34,0.024
,,34.62336,C5_24,0.018
,,34.65736,C3_32,0.022
,,34.6828,C1_44,0.044
,,34.69792,C3_31,0.018
,,34.73304,C4_33,0.031
,,34.73952,C2_23,0.02
,,34.74016,C2_13,0.031
,,34.80144,C4_33,0.023
,,34.89768,C5_34,0.019
,,34.9052,C4_12,0.017
,,34.97904,C1_13,0.019
,,34.98416,C4_12,0.021
,,35.10816,C2_23,0.019
,,35.10888,C2_13,0.021
,,35.16512,C5_44,0.03
,,35.23664,C4_22,0.02
,,35.23688,C3_31,0.026
,,35.3012,C2_21,0.022
,,35.34208,C5_34,0.028
,,35.34296,C5_24,0.016
,,35.3744,C2_43,0.018
,,35.47472,C4_33,0.035
,,35.48544,C2_32,0.017
,,35.4972,C2_23,0.024
,,35.498,C2_13,0.025
,,35.52296,C4_22,0.018
,,35.52488,C3_32,0.018
,,35.54968,C5_42,0.015
,,35.55536,C3_31,0.016
,,35.71072,C1_43,0.015
,,35.79232,C1_13,0.017
,,35.7952,C5_34,0.021
,,35.81136,C5_44,0.014
,,35.81944,C5_34,0.019
,,35.8628,C5_14,0.026
,,35.86752,C2_21,0.021
,,35.90152,C2_21,0.017
,,35.91016,C2_13,0.024
,,35.93528,C4_33,0.032
,,35.94368,C4_22,0.018
,,35.96872,C5_34,0.025
,,35.96968,C5_24,0.019
,,35.97416,C4_21,0.019
,,35.98912,C3_32,0.026
,,36.08848,C3_32,0.02
,,36.10168,C1_13,0.02
,,36.11896,C4_22,0.019
,,36.23528,C5_21,0.013
,,36.26416,C5_21,0.018
,,36.30632,C3_31,0.024
,,36.31648,C3_32,0.025
,,36.32528,C4_12,0.021
,,36.32592,C2_13,0.023
,,36.34704,C2_22,0.017
,,36.40264,C3_32,0.017
,,36.50488,C3_31,0.03
,,36.51576,C5_34,0.026
,,36.59928,C2_43,0.019
,,36.6032,C1_13,0.019
,,36.72216,C4_33,0.033
,,36.73904,C3_32,0.022
,,36.746,C2_43,0.018
,,36.7516,C5_44,0.03
,,36.76704,C2_23,0.019
,,36.76776,C2_13,0.019
,,36.7848,C5_11,0.013
,,36.87144,C2_21,0.021
,,36.93256,C4_12,0.02
,,37.02504,C5_14,0.029
,,37.0584,C4_22,0.022
,,37.08296,C5_43,0.015
,,37.12136,C2_13,0.022
,,37.13744,C1_44,0.04
,,37.14288,C1_43,0.017
,,37.15688,C5_34,0.02
,,37.15784,C5_24,0.017
,,37.198,C4_12,0.018
,,37.19856,C3_32,0.031
,,37.2376,C3_31,0.02
,,37.2444,C1_13,0.018
,,37.27152,C4_33,0.032
,,37.27336,C2_21,0.021
,,37.4984,C1_13,0.016
,,37.51376,C2_13,0.022
,,37.5212,C5_21,0.015
,,37.52904,C3_31,0.031
,,37.53448,C2_21,0.018
,,37.55192,C5_42,0.014
,,37.55304,C5_34,0.021
,,37.55392,C5_24,0.012
,,37.58704,C3_31,0.029
,,37.61064,C5_43,0.013
,,37.63392,C5_34,0.02
,,37.64568,C2_32,0.018
,,37.73344,C4_33,0.039
,,37.81496,C4_22,0.018
,,37.81504,C4_21,0.02
,,37.8568,C1_43,0.018
,,37.89768,C5_12,0.011
,,37.912,C2_13,0.021
,,37.9312,C3_32,0.02
,,37.99952,C3_43,0.016
,,38.05536,C4_12,0.015
,,38.12,C5_34,0.025
,,38.12096,C5_24,0.015
,,38.16968,C2_43,0.017
,,38.17912,C2_31,0.017
,,38.20456,C5_14,0.024
,,38.2452,C5_34,0.024
,,38.2748,C5_34,0.015
,,38.27584,C2_13,0.021
,,38.29088,C2_21,0.02
,,38.33424,C4_22,0.025
,,38.39568,C6_42,0.026
,,38.47184,C2_13,0.027
,,38.4848,C2_23,0.02
,,38.49552,C1_34,0.014
,,38.5172,C4_33,0.038
,,38.58248,C5_44,0.022
,,38.60648,C5_21,0.017
,,38.60728,C6_42,0.019
,,38.64464,C4_21,0.02
,,38.65624,C4_12,0.028
,,38.65712,C4_22,0.016
,,38.67368,C3_33,0.019
,,38.67896,C5_34,0.023
,,38.67992,C5_24,0.018
,,38.6936,C2_23,0.023
,,38.6964,C4_22,0.021
,,38.80032,C5_44,0.023
,,38.84528,C2_13,0.025
,,38.92848,C5_14,0.026
,,38.96768,C5_44,0.013
,,38.99336,C4_12,0.018
,,39.08928,C1_13,0.029
,,39.15536,C5_21,0.015
,,39.21536,C2_13,0.023
,,39.23832,C4_33,0.032
,,39.30392,C4_12,0.02
,,39.30448,C5_43,0.016
,,39.31824,C4_12,0.02
,,39.3484,C3_32,0.019
,,39.37432,C5_34,0.022
,,39.37536,C5_24,0.015
,,39.39808,C1_44,0.044
,,39.42176,C2_32,0.02
,,39.46432,C2_21,0.019
,,39.48112,C2_21,0.026
,,39.512,C4_12,0.019
,,39.51512,C1_13,0.031
,,39.5296,C4_12,0.019
,,39.61728,C4_13,0.019
,,39.64072,C2_23,0.018
,,39.64144,C2_13,0.024
,,39.66248,C1_13,0.031
,,39.73904,C5_42,0.015
,,39.7492,C1_43,0.023
,,39.75744,C2_23,0.023
,,39.7652,C6_42,0.021
,,39.76976,C2_32,0.021
,,39.78264,C1_13,0.019
,,39.81968,C2_23,0.021
,,39.83744,C3_31,0.026
,,39.88552,C4_12,0.023
,,39.89808,C1_13,0.029
,,39.9276,C5_34,0.027
,,39.92856,C5_24,0.015
,,39.94384,C4_33,0.034
,,39.94856,C2_24,0.016
,,40.02008,C1_43,0.017
,,40.0264,C2_13,0.02
,,40.056,C4_22,0.019
,,40.0572,C5_21,0.015
,,40.0588,C2_33,0.016
,,40.06912,C2_24,0.02
,,40.09744,C3_31,0.024
,,40.1596,C3_32,0.02
,,40.27104,C5_21,0.018
,,40.29184,C5_44,0.028
,,40.33472,C1_14,0.015
,,40.36224,C3_31,0.032
,,40.37584,C2_13,0.022
,,40.40216,C4_12,0.016
,,40.43128,C5_34,0.023
,,40.43224,C5_24,0.017
,,40.44408,C3_33,0.018
,,40.56328,C1_43,0.015
,,40.58088,C4_33,0.034
,,40.58904,C1_32,0.018
,,40.65592,C3_32,0.017
,,40.66912,C2_13,0.023
,,40.69024,C4_12,0.022
,,40.69392,C3_32,0.021
,,40.7084,C4_22,0.018
,,40.7468,C1_34,0.018
,,40.74824,C5_34,0.023
,,40.7492,C5_24,0.014
,,40.75576,C3_31,0.021
,,40.76912,C5_12,0.015
,,40.79648,C5_34,0.019
,,40.8164,C5_34,0.017
,,40.8236,C5_44,0.033
,,40.82456,C5_34,0.019
,,40.8564,C5_43,0.014
,,40.86352,C4_22,0.022
,,40.96336,C5_44,0.025
,,41.02312,C2_13,0.029
,,41.05288,C5_42,0.016
,,41.11408,C2_21,0.019
,,41.12416,C4_33,0.027
,,41.14168,C3_31,0.027
,,41.254,C2_13,0.021
,,41.2648,C1_43,0.016
,,41.30448,C4_12,0.016
,,41.3192,C4_12,0.017
,,41.32016,C4_21,0.015
,,41.39344,C1_44,0.036
,,41.40632,C3_31,0.033
,,41.4824,C4_22,0.019
,,41.51168,C5_34,0.023
,,41.51264,C5_24,0.017
,,41.51752,C4_12,0.017
,,41.55272,C2_24,0.015
,,41.57792,C4_33,0.027
,,41.5916,C3_31,0.024
,,41.602,C2_21,0.02
,,41.62416,C2_23,0.02
,,41.62488,C2_13,0.024
,,41.6992,C2_31,0.018
,,41.85408,C5_43,0.018
,,41.96808,C2_23,0.02
,,41.9688,C2_13,0.021
,,41.97072,C5_12,0.014
,,41.98224,C3_32,0.024
,,41.98576,C2_32,0.017
,,42.01312,C2_32,0.018
,,42.06392,C3_31,0.022
,,42.11128,C1_43,0.02
,,42.14216,C5_34,0.018
,,42.14304,C5_24,0.017
,,42.20416,C1_13,0.018
,,42.2928,C2_21,0.02
,,42.30808,C2_13,0.022
,,42.38824,C5_42,0.017
,,42.39272,C4_12,0.02
,,42.44144,C4_21,0.022
,,42.44424,C5_14,0.029
,,42.45072,C4_33,0.03
,,42.45616,C5_21,0.016
,,42.47376,C2_31,0.016
,,42.496,C3_32,0.019
,,42.49992,C1_34,0.013
,,42.5704,C3_31,0.015
,,42.57376,C5_34,0.021
,,42.61504,C2_13,0.022
,,42.69464,C4_22,0.019
,,42.75256,C3_32,0.023
,,42.76776,C5_34,0.021
,,42.76872,C5_24,0.016
,,42.78464,C1_43,0.022
,,42.79136,C5_14,0.026
,,42.8036,C4_22,0.018
,,42.874,C4_22,0.022
,,42.91808,C4_12,0.02
,,42.97728,C2_13,0.026
,,42.99888,C3_32,0.026
,,43.04976,C4_33,0.034
,,43.13408,C2_32,0.015
,,43.16672,C1_44,0.042
,,43.16944,C2_32,0.022
,,43.18832,C1_14,0.021
,,43.1932,C4_12,0.02
,,43.21744,C2_32,0.019
,,43.26344,C4_22,0.023
,,43.28192,C2_32,0.015
,,43.2924,C5_33,0.019
,,43.29536,C5_34,0.026
,,43.29632,C5_24,0.015
,,43.31688,C3_31,0.026
,,43.35896,C3_43,0.014
,,43.3684,C2_23,0.019
,,43.36912,C2_13,0.019
,,43.39168,C4_41,0.016
,,43.40136,C5_34,0.015
,,43.62392,C5_14,0.017
,,43.65112,C4_33,0.035
,,43.71528,C1_31,0.021
,,43.72512,C2_13,0.024
,,43.75672,C1_31,0.024
,,43.79168,C1_31,0.024
,,43.82824,C1_31,0.019
,,43.83608,C3_32,0.022
,,43.86264,C1_31,0.021
,,43.87608,C1_13,0.019
,,43.8936,C1_31,0.022
,,43.90176,C4_22,0.02
,,43.90552,C1_43,0.019
,,43.924,C1_31,0.022
,,43.92888,C3_32,0.025
,,43.9496,C3_32,0.021
,,43.95384,C2_21,0.023
,,43.95528,C1_31,0.022
,,43.98064,C1_31,0.024
,,44.0068,C1_31,0.025
,,44.01368,C5_14,0.023
,,44.02384,C4_12,0.016
,,44.03112,C2_31,0.017
,,44.03128,C1_31,0.021
,,44.0348,C4_12,0.019
,,44.03808,C3_32,0.018
,,44.05776,C1_31,0.022
,,44.07688,C3_31,0.022
,,44.07872,C1_31,0.021
,,44.08048,C5_34,0.021
,,44.08136,C5_24,0.018
,,44.0904,C2_13,0.022
,,44.09888,C1_31,0.023
,,44.1028,C5_44,0.025
,,44.10776,C2_21,0.023
,,44.11912,C2_31,0.016
,,44.11976,C1_31,0.023
,,44.12064,C5_33,0.02
,,44.13544,C3_31,0.015
,,44.13984,C1_31,0.021
,,44.14976,C5_42,0.017
,,44.15296,C3_31,0.015
,,44.1612,C1_31,0.02
,,44.17392,C3_32,0.021
,,44.1848,C1_31,0.019
,,44.19016,C3_31,0.013
,,44.20752,C1_31,0.023
,,44.23,C1_31,0.023
,,44.25176,C1_31,0.02
,,44.27488,C1_31,0.017
,,44.29736,C1_31,0.022
,,44.30144,C3_31,0.028
,,44.31928,C1_31,0.02
,,44.33168,C2_32,0.018
,,44.34136,C1_31,0.016
,,44.3536,C5_34,0.017
,,44.36008,C2_13,0.021
,,44.36112,C1_31,0.019
,,44.36256,C2_32,0.017
,,44.38248,C1_31,0.019
,,44.38456,C2_21,0.022
,,44.38584,C1_13,0.018
