Investigator,ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,512.09928,A6_44,0.028,,,,,,,,,,,,,,,,,,,,
,,512.09928,A6_32,0.034,,,,,,,,,,,,,,,,,,,,
,,512.09936,A6_14,0.024,,,,,,,,,,,,,,,,,,,,
,,512.1008,A6_43,0.022,,,,,,,,,,,,,,,,,,,,
,,512.10144,A6_21,0.021,,,,,,,,,,,,,,,,,,,,
,,512.102,A6_44,0.027,,,,,,,,,,,,,,,,,,,,
,,512.10232,A6_34,0.025,,,,,,,,,,,,,,,,,,,,
,,512.10336,A6_12,0.025,,,,,,,,,,,,,,,,,,,,
,,512.10424,A5_13,0.038,,,,,,,,,,,,,,,,,,,,
,,512.10432,A6_32,0.031,,,,,,,,,,,,,,,,,,,,
,,512.1048,A6_13,0.018,,,,,,,,,,,,,,,,,,,,
,,512.10496,A5_14,0.018,,,,,,,,,,,,,,,,,,,,
,,512.10544,A6_44,0.042,,,,,,,,,,,,,,,,,,,,
,,512.10592,A6_21,0.05,,,,,,,,,,,,,,,,,,,,
,,512.10656,A6_23,0.034,,,,,,,,,,,,,,,,,,,,
,,512.10696,A6_32,0.027,,,,,,,,,,,,,,,,,,,,
,,512.10728,A6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,512.1084,A6_22,0.025,,,,,,,,,,,,,,,,,,,,
,,512.1088,A6_12,0.023,,,,,,,,,,,,,,,,,,,,
,,512.11024,A6_23,0.03,,,,,,,,,,,,,,,,,,,,
,,512.11056,A6_34,0.027,,,,,,,,,,,,,,,,,,,,
,,512.1108,A6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,512.11096,A6_44,0.032,,,,,,,,,,,,,,,,,,,,
,,512.11224,A6_33,0.015,,,,,,,,,,,,,,,,,,,,
,,512.1124,A6_12,0.034,,,,,,,,,,,,,,,,,,,,
,,512.11288,A6_21,0.042,,,,,,,,,,,,,,,,,,,,
,,512.11328,A6_22,0.026,,,,,,,,,,,,,,,,,,,,
,,512.11392,A6_14,0.034,,,,,,,,,,,,,,,,,,,,
,,512.114,A6_31,0.024,,,,,,,,,,,,,,,,,,,,
,,512.11432,C2_33,0.024,,,,,,,,,,,,,,,,,,,,
,,512.11456,A6_34,0.015,,,,,,,,,,,,,,,,,,,,
,,512.11528,A6_33,0.014,,,,,,,,,,,,,,,,,,,,
,,512.11568,A6_44,0.03,,,,,,,,,,,,,,,,,,,,
,,512.11704,A6_31,0.028,,,,,,,,,,,,,,,,,,,,
,,512.11824,A6_21,0.031,,,,,,,,,,,,,,,,,,,,
,,512.11864,A6_44,0.044,,,,,,,,,,,,,,,,,,,,
,,512.11912,A6_43,0.021,,,,,,,,,,,,,,,,,,,,
,,512.12304,A6_31,0.038,,,,,,,,,,,,,,,,,,,,
,,512.12352,A6_11,0.034,,,,,,,,,,,,,,,,,,,,
,,512.12392,A6_44,0.02,,,,,,,,,,,,,,,,,,,,
,,512.12808,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,512.1284,A6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,512.12848,A6_21,0.039,,,,,,,,,,,,,,,,,,,,
,,512.1296,A6_32,0.019,,,,,,,,,,,,,,,,,,,,
,,512.13168,A6_44,0.029,,,,,,,,,,,,,,,,,,,,
,,512.13232,A6_42,0.026,,,,,,,,,,,,,,,,,,,,
,,512.13336,A6_11,0.015,,,,,,,,,,,,,,,,,,,,
,,512.13376,A6_34,0.021,,,,,,,,,,,,,,,,,,,,
,,512.13424,A6_44,0.024,,,,,,,,,,,,,,,,,,,,
,,512.13504,A6_31,0.02,,,,,,,,,,,,,,,,,,,,
,,512.1368,A6_43,0.021,,,,,,,,,,,,,,,,,,,,
,,512.13768,A6_12,0.034,,,,,,,,,,,,,,,,,,,,
,,512.13784,A6_11,0.017,,,,,,,,,,,,,,,,,,,,
,,512.138,A6_14,0.019,,,,,,,,,,,,,,,,,,,,
,,512.13856,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,512.13976,A6_34,0.024,,,,,,,,,,,,,,,,,,,,
,,512.14112,A6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,512.1424,A6_44,0.025,,,,,,,,,,,,,,,,,,,,
,,512.14272,A6_33,0.013,,,,,,,,,,,,,,,,,,,,
,,512.14424,A6_22,0.019,,,,,,,,,,,,,,,,,,,,
,,512.14544,A6_43,0.019,,,,,,,,,,,,,,,,,,,,
,,512.14848,A6_44,0.017,,,,,,,,,,,,,,,,,,,,
,,512.14864,A6_12,0.015,,,,,,,,,,,,,,,,,,,,
,,512.15088,A6_22,0.025,,,,,,,,,,,,,,,,,,,,
,,512.15168,A6_44,0.028,,,,,,,,,,,,,,,,,,,,
,,512.15184,A6_11,0.03,,,,,,,,,,,,,,,,,,,,
,,512.15216,A6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,512.1524,A6_34,0.021,,,,,,,,,,,,,,,,,,,,
,,512.15696,A6_44,0.032,,,,,,,,,,,,,,,,,,,,
,,512.15784,A6_43,0.021,,,,,,,,,,,,,,,,,,,,
,,512.15808,A6_12,0.034,,,,,,,,,,,,,,,,,,,,
,,512.1584,A6_33,0.021,,,,,,,,,,,,,,,,,,,,
,,512.15944,A6_44,0.027,,,,,,,,,,,,,,,,,,,,
,,512.16576,A6_23,0.027,,,,,,,,,,,,,,,,,,,,
,,512.16576,A6_21,0.041,,,,,,,,,,,,,,,,,,,,
,,512.16824,A6_44,0.017,,,,,,,,,,,,,,,,,,,,
,,512.17048,A6_42,0.03,,,,,,,,,,,,,,,,,,,,
,,512.17152,A6_21,0.018,,,,,,,,,,,,,,,,,,,,
,,512.17248,A6_44,0.027,,,,,,,,,,,,,,,,,,,,
,,512.17304,A6_23,0.028,,,,,,,,,,,,,,,,,,,,
,,512.17424,A6_34,0.024,,,,,,,,,,,,,,,,,,,,
,,512.178,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,512.1792,A6_22,0.021,,,,,,,,,,,,,,,,,,,,
,,512.17928,A6_12,0.031,,,,,,,,,,,,,,,,,,,,
,,512.18416,A6_11,0.035,,,,,,,,,,,,,,,,,,,,
,,512.1844,A6_44,0.028,,,,,,,,,,,,,,,,,,,,
,,512.18784,A6_44,0.029,,,,,,,,,,,,,,,,,,,,
,,512.18944,A6_12,0.018,,,,,,,,,,,,,,,,,,,,
,,512.18952,A6_31,0.019,,,,,,,,,,,,,,,,,,,,
,,512.19016,A6_22,0.023,,,,,,,,,,,,,,,,,,,,
,,512.19208,A6_12,0.021,,,,,,,,,,,,,,,,,,,,
,,512.19248,A6_32,0.025,,,,,,,,,,,,,,,,,,,,
,,512.19264,A6_31,0.023,,,,,,,,,,,,,,,,,,,,
,,512.19296,A6_43,0.023,,,,,,,,,,,,,,,,,,,,
,,512.19344,A6_42,0.021,,,,,,,,,,,,,,,,,,,,
,,512.19472,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,512.19776,A6_43,0.02,,,,,,,,,,,,,,,,,,,,
,,512.19776,A6_21,0.048,,,,,,,,,,,,,,,,,,,,
,,512.198,A6_44,0.027,,,,,,,,,,,,,,,,,,,,
,,512.19904,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,512.20064,A6_24,0.022,,,,,,,,,,,,,,,,,,,,
,,512.20312,A6_44,0.022,,,,,,,,,,,,,,,,,,,,
,,512.20664,A6_43,0.018,,,,,,,,,,,,,,,,,,,,
,,512.20896,A6_44,0.025,,,,,,,,,,,,,,,,,,,,
,,512.20984,A6_22,0.025,,,,,,,,,,,,,,,,,,,,
,,512.21248,A6_44,0.022,,,,,,,,,,,,,,,,,,,,
,,512.21288,A6_34,0.032,,,,,,,,,,,,,,,,,,,,
,,512.21504,A6_14,0.024,,,,,,,,,,,,,,,,,,,,
,,512.2156,A6_43,0.019,,,,,,,,,,,,,,,,,,,,
,,512.21584,A6_11,0.021,,,,,,,,,,,,,,,,,,,,
,,512.21608,A6_44,0.029,,,,,,,,,,,,,,,,,,,,
,,512.21736,A6_24,0.012,,,,,,,,,,,,,,,,,,,,
,,512.2204,A6_44,0.029,,,,,,,,,,,,,,,,,,,,
,,512.22136,A6_34,0.024,,,,,,,,,,,,,,,,,,,,
,,512.2216,A6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,512.22232,A6_31,0.029,,,,,,,,,,,,,,,,,,,,
,,512.22232,A6_21,0.071,,,,,,,,,,,,,,,,,,,,
,,512.22512,A6_34,0.023,,,,,,,,,,,,,,,,,,,,
,,512.2256,A6_12,0.021,,,,,,,,,,,,,,,,,,,,
,,512.22568,A6_33,0.014,,,,,,,,,,,,,,,,,,,,
,,512.22632,A6_11,0.024,,,,,,,,,,,,,,,,,,,,
,,512.22976,A6_12,0.026,,,,,,,,,,,,,,,,,,,,
,,512.22992,A6_43,0.017,,,,,,,,,,,,,,,,,,,,
,,512.23024,A6_14,0.024,,,,,,,,,,,,,,,,,,,,
,,512.23136,A6_42,0.025,,,,,,,,,,,,,,,,,,,,
,,512.23184,A6_33,0.013,,,,,,,,,,,,,,,,,,,,
,,512.23232,A6_44,0.036,,,,,,,,,,,,,,,,,,,,
,,512.23568,A6_44,0.029,,,,,,,,,,,,,,,,,,,,
,,512.23792,A6_43,0.022,,,,,,,,,,,,,,,,,,,,
,,512.23864,A6_44,0.029,,,,,,,,,,,,,,,,,,,,
,,512.23872,A6_34,0.019,,,,,,,,,,,,,,,,,,,,
,,512.23968,A6_31,0.022,,,,,,,,,,,,,,,,,,,,
,,512.23968,A6_11,0.037,,,,,,,,,,,,,,,,,,,,
,,512.23976,A6_21,0.038,,,,,,,,,,,,,,,,,,,,
,,512.24144,A6_23,0.019,,,,,,,,,,,,,,,,,,,,
,,512.24496,A6_12,0.027,,,,,,,,,,,,,,,,,,,,
,,512.24832,A6_44,0.031,,,,,,,,,,,,,,,,,,,,
,,512.25288,A6_44,0.019,,,,,,,,,,,,,,,,,,,,
,,512.25728,A6_31,0.02,,,,,,,,,,,,,,,,,,,,
,,512.25816,A6_21,0.037,,,,,,,,,,,,,,,,,,,,
,,512.26072,A6_43,0.022,,,,,,,,,,,,,,,,,,,,
,,512.26288,A6_34,0.019,,,,,,,,,,,,,,,,,,,,
,,512.26736,A6_24,0.014,,,,,,,,,,,,,,,,,,,,
,,512.26776,A6_43,0.021,,,,,,,,,,,,,,,,,,,,
,,512.26784,A6_21,0.022,,,,,,,,,,,,,,,,,,,,
,,512.26864,A6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,512.26864,A6_31,0.035,,,,,,,,,,,,,,,,,,,,
,,512.26936,A6_12,0.017,,,,,,,,,,,,,,,,,,,,
,,512.2708,A6_43,0.013,,,,,,,,,,,,,,,,,,,,
,,512.27208,A6_44,0.02,,,,,,,,,,,,,,,,,,,,
,,512.27584,A6_43,0.021,,,,,,,,,,,,,,,,,,,,
,,512.27808,B1_21,0.013,,,,,,,,,,,,,,,,,,,,
,,512.27856,A6_12,0.023,,,,,,,,,,,,,,,,,,,,
,,512.27928,A6_34,0.026,,,,,,,,,,,,,,,,,,,,
,,512.27944,A6_44,0.023,,,,,,,,,,,,,,,,,,,,
,,512.28008,A6_43,0.022,,,,,,,,,,,,,,,,,,,,
,,512.28256,A6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,512.28264,A6_11,0.02,,,,,,,,,,,,,,,,,,,,
,,512.28496,A6_44,0.023,,,,,,,,,,,,,,,,,,,,
,,512.2876,A6_33,0.015,,,,,,,,,,,,,,,,,,,,
,,512.28848,A6_43,0.019,,,,,,,,,,,,,,,,,,,,
,,512.28976,A6_44,0.02,,,,,,,,,,,,,,,,,,,,
,,512.29072,A6_43,0.029,,,,,,,,,,,,,,,,,,,,
,,512.29344,A6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,512.29464,A6_21,0.028,,,,,,,,,,,,,,,,,,,,
,,512.29504,A6_32,0.025,,,,,,,,,,,,,,,,,,,,
,,512.29504,A6_12,0.022,,,,,,,,,,,,,,,,,,,,
,,512.29504,A6_11,0.034,,,,,,,,,,,,,,,,,,,,
,,512.29584,A6_43,0.017,,,,,,,,,,,,,,,,,,,,
,,512.29728,A6_11,0.016,,,,,,,,,,,,,,,,,,,,
,,512.29952,A6_14,0.025,,,,,,,,,,,,,,,,,,,,
,,512.30144,A6_11,0.073,,,,,,,,,,,,,,,,,,,,
,,512.30256,A6_12,0.023,,,,,,,,,,,,,,,,,,,,
,,512.30336,A6_33,0.009,,,,,,,,,,,,,,,,,,,,
,,512.304,A6_44,0.019,,,,,,,,,,,,,,,,,,,,
,,512.30712,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,512.30832,A6_43,0.019,,,,,,,,,,,,,,,,,,,,
,,512.31,A6_21,0.037,,,,,,,,,,,,,,,,,,,,
,,512.31304,A6_23,0.025,,,,,,,,,,,,,,,,,,,,
,,512.314,A6_44,0.029,,,,,,,,,,,,,,,,,,,,
,,512.31464,A6_42,0.023,,,,,,,,,,,,,,,,,,,,
,,512.31472,A6_43,0.014,,,,,,,,,,,,,,,,,,,,
,,512.31512,A6_14,0.019,,,,,,,,,,,,,,,,,,,,
,,512.31656,A6_33,0.014,,,,,,,,,,,,,,,,,,,,
,,512.31712,A6_44,0.027,,,,,,,,,,,,,,,,,,,,
,,512.31744,A6_43,0.024,,,,,,,,,,,,,,,,,,,,
,,512.31968,A6_12,0.026,,,,,,,,,,,,,,,,,,,,
,,512.32088,A6_44,0.031,,,,,,,,,,,,,,,,,,,,
,,512.32088,A6_23,0.029,,,,,,,,,,,,,,,,,,,,
,,512.3224,A6_43,0.021,,,,,,,,,,,,,,,,,,,,
,,512.32448,A6_22,0.022,,,,,,,,,,,,,,,,,,,,
,,512.32576,A6_44,0.043,,,,,,,,,,,,,,,,,,,,
,,512.32664,A6_34,0.03,,,,,,,,,,,,,,,,,,,,
,,512.32736,A6_21,0.027,,,,,,,,,,,,,,,,,,,,
,,512.3276,A5_13,0.036,,,,,,,,,,,,,,,,,,,,
,,512.32856,A6_12,0.035,,,,,,,,,,,,,,,,,,,,
,,512.32976,A6_44,0.016,,,,,,,,,,,,,,,,,,,,
,,512.33096,A6_23,0.025,,,,,,,,,,,,,,,,,,,,
,,512.33168,A6_22,0.024,,,,,,,,,,,,,,,,,,,,
,,512.33344,A6_12,0.028,,,,,,,,,,,,,,,,,,,,
,,512.33552,A6_11,0.046,,,,,,,,,,,,,,,,,,,,
,,512.33632,A6_33,0.011,,,,,,,,,,,,,,,,,,,,
,,512.3368,A6_12,0.029,,,,,,,,,,,,,,,,,,,,
,,512.33736,A6_43,0.017,,,,,,,,,,,,,,,,,,,,
,,512.33864,A6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,512.34096,A6_43,0.017,,,,,,,,,,,,,,,,,,,,
,,512.34112,A6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,512.34336,A6_44,0.027,,,,,,,,,,,,,,,,,,,,
,,512.34568,A6_34,0.022,,,,,,,,,,,,,,,,,,,,
,,512.34656,A6_12,0.016,,,,,,,,,,,,,,,,,,,,
,,512.34824,A6_23,0.029,,,,,,,,,,,,,,,,,,,,
,,512.34896,A6_43,0.023,,,,,,,,,,,,,,,,,,,,
,,512.35248,A6_12,0.026,,,,,,,,,,,,,,,,,,,,
,,512.35264,A6_43,0.013,,,,,,,,,,,,,,,,,,,,
,,512.3532,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,512.35464,A6_11,0.121,,,,,,,,,,,,,,,,,,,,
,,512.3548,A6_31,0.025,,,,,,,,,,,,,,,,,,,,
,,512.35616,A6_44,0.02,,,,,,,,,,,,,,,,,,,,
,,512.35624,A6_21,0.093,,,,,,,,,,,,,,,,,,,,
,,512.35888,A6_33,0.014,,,,,,,,,,,,,,,,,,,,
,,512.35984,A6_43,0.022,,,,,,,,,,,,,,,,,,,,
,,512.36016,A6_12,0.024,,,,,,,,,,,,,,,,,,,,
,,512.36128,A6_23,0.03,,,,,,,,,,,,,,,,,,,,
,,512.36176,A6_31,0.019,,,,,,,,,,,,,,,,,,,,
,,512.36232,A6_44,0.022,,,,,,,,,,,,,,,,,,,,
,,512.36344,A6_22,0.026,,,,,,,,,,,,,,,,,,,,
,,512.36392,A6_12,0.023,,,,,,,,,,,,,,,,,,,,
,,512.36648,A6_42,0.023,,,,,,,,,,,,,,,,,,,,
,,512.36664,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,512.36672,A6_11,0.119,,,,,,,,,,,,,,,,,,,,
,,512.36832,A6_31,0.016,,,,,,,,,,,,,,,,,,,,
,,512.36896,A6_12,0.029,,,,,,,,,,,,,,,,,,,,
,,512.37104,A6_32,0.021,,,,,,,,,,,,,,,,,,,,
,,512.37112,A6_34,0.019,,,,,,,,,,,,,,,,,,,,
,,512.3728,A6_12,0.032,,,,,,,,,,,,,,,,,,,,
,,512.37392,A6_22,0.026,,,,,,,,,,,,,,,,,,,,
,,512.3744,A6_14,0.024,,,,,,,,,,,,,,,,,,,,
,,512.37464,A6_33,0.014,,,,,,,,,,,,,,,,,,,,
,,512.37648,A6_21,0.052,,,,,,,,,,,,,,,,,,,,
,,512.37656,A6_23,0.021,,,,,,,,,,,,,,,,,,,,
,,512.37864,A6_31,0.022,,,,,,,,,,,,,,,,,,,,
,,512.37912,A6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,512.3792,A6_21,0.032,,,,,,,,,,,,,,,,,,,,
,,512.38096,A6_44,0.028,,,,,,,,,,,,,,,,,,,,
,,512.38128,A6_11,0.033,,,,,,,,,,,,,,,,,,,,
,,512.38392,A6_44,0.022,,,,,,,,,,,,,,,,,,,,
,,512.38416,A6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,512.38448,A6_11,0.03,,,,,,,,,,,,,,,,,,,,
,,512.38728,A6_21,0.027,,,,,,,,,,,,,,,,,,,,
,,512.38808,A6_22,0.028,,,,,,,,,,,,,,,,,,,,
,,512.38896,A6_12,0.019,,,,,,,,,,,,,,,,,,,,
,,512.3904,A6_44,0.022,,,,,,,,,,,,,,,,,,,,
,,512.39176,A6_43,0.014,,,,,,,,,,,,,,,,,,,,
,,512.39192,A6_21,0.036,,,,,,,,,,,,,,,,,,,,
,,512.39352,A6_34,0.025,,,,,,,,,,,,,,,,,,,,
,,512.39424,A6_21,0.05,,,,,,,,,,,,,,,,,,,,
,,512.39472,A6_43,0.02,,,,,,,,,,,,,,,,,,,,
,,512.39488,A1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,512.39672,A6_33,0.012,,,,,,,,,,,,,,,,,,,,
,,512.398,A6_32,0.024,,,,,,,,,,,,,,,,,,,,
,,512.40144,A6_12,0.029,,,,,,,,,,,,,,,,,,,,
,,512.4016,A6_32,0.018,,,,,,,,,,,,,,,,,,,,
,,512.40168,A6_43,0.024,,,,,,,,,,,,,,,,,,,,
,,512.402,A6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,512.40328,A6_11,0.03,,,,,,,,,,,,,,,,,,,,
,,512.40336,A6_21,0.062,,,,,,,,,,,,,,,,,,,,
,,512.40496,A6_31,0.018,,,,,,,,,,,,,,,,,,,,
,,512.4064,A6_42,0.033,,,,,,,,,,,,,,,,,,,,
,,512.40656,A6_11,0.036,,,,,,,,,,,,,,,,,,,,
,,512.40696,A6_44,0.027,,,,,,,,,,,,,,,,,,,,
,,512.40928,A6_43,0.02,,,,,,,,,,,,,,,,,,,,
,,512.41088,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,512.41088,A6_14,0.029,,,,,,,,,,,,,,,,,,,,
,,512.412,A6_22,0.024,,,,,,,,,,,,,,,,,,,,
,,512.41296,A6_43,0.028,,,,,,,,,,,,,,,,,,,,
,,512.41392,A6_42,0.025,,,,,,,,,,,,,,,,,,,,
,,512.41576,A6_43,0.018,,,,,,,,,,,,,,,,,,,,
,,512.41608,A6_34,0.028,,,,,,,,,,,,,,,,,,,,
,,512.41968,A6_12,0.029,,,,,,,,,,,,,,,,,,,,
,,512.42152,A6_11,0.051,,,,,,,,,,,,,,,,,,,,
,,512.42272,A6_21,0.036,,,,,,,,,,,,,,,,,,,,
,,512.42288,A6_23,0.015,,,,,,,,,,,,,,,,,,,,
,,512.4232,A6_42,0.021,,,,,,,,,,,,,,,,,,,,
,,512.42328,A6_43,0.015,,,,,,,,,,,,,,,,,,,,
,,512.42392,A6_44,0.022,,,,,,,,,,,,,,,,,,,,
,,512.42408,A6_11,0.024,,,,,,,,,,,,,,,,,,,,
,,512.42496,A6_12,0.029,,,,,,,,,,,,,,,,,,,,
,,512.42696,A6_34,0.024,,,,,,,,,,,,,,,,,,,,
,,512.42704,A6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,512.4272,A6_43,0.021,,,,,,,,,,,,,,,,,,,,
,,512.42744,A6_31,0.021,,,,,,,,,,,,,,,,,,,,
,,512.42768,A6_11,0.081,,,,,,,,,,,,,,,,,,,,
,,512.43104,A6_34,0.025,,,,,,,,,,,,,,,,,,,,
,,512.43152,A6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,512.43256,A6_31,0.047,,,,,,,,,,,,,,,,,,,,
,,512.43408,A6_34,0.028,,,,,,,,,,,,,,,,,,,,
,,512.43872,A6_44,0.038,,,,,,,,,,,,,,,,,,,,
,,512.43984,A6_34,0.022,,,,,,,,,,,,,,,,,,,,
,,512.44568,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,512.44624,A6_31,0.017,,,,,,,,,,,,,,,,,,,,
,,512.44648,A6_12,0.018,,,,,,,,,,,,,,,,,,,,
,,512.4472,A6_43,0.018,,,,,,,,,,,,,,,,,,,,
,,512.44856,A6_44,0.017,,,,,,,,,,,,,,,,,,,,
,,512.45104,A6_21,0.023,,,,,,,,,,,,,,,,,,,,
,,512.45224,A6_31,0.026,,,,,,,,,,,,,,,,,,,,
,,512.45272,A6_22,0.021,,,,,,,,,,,,,,,,,,,,
,,512.4528,A6_12,0.032,,,,,,,,,,,,,,,,,,,,
,,512.45328,A6_44,0.023,,,,,,,,,,,,,,,,,,,,
,,512.45392,A6_34,0.025,,,,,,,,,,,,,,,,,,,,
,,512.45456,A6_32,0.029,,,,,,,,,,,,,,,,,,,,
,,512.45592,A6_43,0.014,,,,,,,,,,,,,,,,,,,,
,,512.45688,A6_21,0.05,,,,,,,,,,,,,,,,,,,,
,,512.4616,A6_43,0.023,,,,,,,,,,,,,,,,,,,,
,,512.46416,A6_31,0.027,,,,,,,,,,,,,,,,,,,,
,,512.46592,A6_43,0.017,,,,,,,,,,,,,,,,,,,,
,,512.46888,A6_22,0.027,,,,,,,,,,,,,,,,,,,,
,,512.47,A6_34,0.024,,,,,,,,,,,,,,,,,,,,
,,512.47136,A6_43,0.018,,,,,,,,,,,,,,,,,,,,
,,512.47224,A6_21,0.049,,,,,,,,,,,,,,,,,,,,
,,512.47984,A6_44,0.023,,,,,,,,,,,,,,,,,,,,
,,512.48024,A6_33,0.011,,,,,,,,,,,,,,,,,,,,
,,512.4828,A6_31,0.017,,,,,,,,,,,,,,,,,,,,
,,512.48296,A6_21,0.044,,,,,,,,,,,,,,,,,,,,
,,512.48336,A6_34,0.02,,,,,,,,,,,,,,,,,,,,
,,512.48592,A6_12,0.029,,,,,,,,,,,,,,,,,,,,
,,512.48616,A6_21,0.025,,,,,,,,,,,,,,,,,,,,
,,512.48704,A6_44,0.024,,,,,,,,,,,,,,,,,,,,
,,512.48824,A6_12,0.013,,,,,,,,,,,,,,,,,,,,
,,512.48872,A6_11,0.045,,,,,,,,,,,,,,,,,,,,
,,512.49152,A6_24,0.019,,,,,,,,,,,,,,,,,,,,
,,512.492,A6_44,0.018,,,,,,,,,,,,,,,,,,,,
,,512.49248,A6_12,0.024,,,,,,,,,,,,,,,,,,,,
,,512.49392,A6_43,0.018,,,,,,,,,,,,,,,,,,,,
,,512.49504,A6_12,0.015,,,,,,,,,,,,,,,,,,,,
,,512.49696,A6_31,0.031,,,,,,,,,,,,,,,,,,,,
,,512.49936,A6_31,0.018,,,,,,,,,,,,,,,,,,,,
,,512.49984,A6_34,0.026,,,,,,,,,,,,,,,,,,,,
,,512.50192,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,512.5096,A6_24,0.015,,,,,,,,,,,,,,,,,,,,
,,512.51192,A6_14,0.023,,,,,,,,,,,,,,,,,,,,
,,512.51208,A6_12,0.035,,,,,,,,,,,,,,,,,,,,
,,512.51224,A6_34,0.026,,,,,,,,,,,,,,,,,,,,
,,512.51248,A6_31,0.017,,,,,,,,,,,,,,,,,,,,
,,512.5132,A6_43,0.033,,,,,,,,,,,,,,,,,,,,
,,512.51392,C1_22,0.013,,,,,,,,,,,,,,,,,,,,
,,512.51848,A6_43,0.022,,,,,,,,,,,,,,,,,,,,
,,512.52128,A6_11,0.025,,,,,,,,,,,,,,,,,,,,
,,512.5232,A6_34,0.026,,,,,,,,,,,,,,,,,,,,
,,512.52424,A6_21,0.018,,,,,,,,,,,,,,,,,,,,
,,512.52584,A6_11,0.043,,,,,,,,,,,,,,,,,,,,
,,512.52712,A6_31,0.032,,,,,,,,,,,,,,,,,,,,
,,512.52784,A6_22,0.026,,,,,,,,,,,,,,,,,,,,
,,512.52912,A6_12,0.036,,,,,,,,,,,,,,,,,,,,
,,512.52936,A6_31,0.018,,,,,,,,,,,,,,,,,,,,
,,512.53128,A6_44,0.033,,,,,,,,,,,,,,,,,,,,
,,512.53264,A6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,512.53384,A6_21,0.04,,,,,,,,,,,,,,,,,,,,
,,512.53488,A6_42,0.024,,,,,,,,,,,,,,,,,,,,
,,512.5352,B1_42,0.013,,,,,,,,,,,,,,,,,,,,
,,512.53608,A6_12,0.031,,,,,,,,,,,,,,,,,,,,
,,512.54088,A6_12,0.014,,,,,,,,,,,,,,,,,,,,
,,512.54104,A6_23,0.013,,,,,,,,,,,,,,,,,,,,
,,512.5412,A6_43,0.019,,,,,,,,,,,,,,,,,,,,
,,512.54368,A6_23,0.024,,,,,,,,,,,,,,,,,,,,
,,512.54488,A6_11,0.121,,,,,,,,,,,,,,,,,,,,
,,512.5456,A6_21,0.03,,,,,,,,,,,,,,,,,,,,
,,512.54832,A6_44,0.028,,,,,,,,,,,,,,,,,,,,
,,512.55128,A6_31,0.023,,,,,,,,,,,,,,,,,,,,
,,512.5536,A6_11,0.033,,,,,,,,,,,,,,,,,,,,
,,512.55376,A6_13,0.015,,,,,,,,,,,,,,,,,,,,
,,512.55464,A6_44,0.03,,,,,,,,,,,,,,,,,,,,
,,512.55632,A6_12,0.03,,,,,,,,,,,,,,,,,,,,
,,512.55968,A6_21,0.065,,,,,,,,,,,,,,,,,,,,
,,512.56,A6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,512.56072,A6_11,0.02,,,,,,,,,,,,,,,,,,,,
,,512.56272,A6_44,0.023,,,,,,,,,,,,,,,,,,,,
,,512.56272,A6_43,0.021,,,,,,,,,,,,,,,,,,,,
,,512.56384,A6_21,0.035,,,,,,,,,,,,,,,,,,,,
,,512.5644,A6_12,0.023,,,,,,,,,,,,,,,,,,,,
,,512.5656,A6_31,0.023,,,,,,,,,,,,,,,,,,,,
,,512.5664,A6_11,0.034,,,,,,,,,,,,,,,,,,,,
,,512.56936,A6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,512.57056,A6_22,0.027,,,,,,,,,,,,,,,,,,,,
,,512.57112,A6_44,0.022,,,,,,,,,,,,,,,,,,,,
,,512.5716,A6_12,0.03,,,,,,,,,,,,,,,,,,,,
,,512.57232,A6_32,0.019,,,,,,,,,,,,,,,,,,,,
,,512.5744,A6_34,0.038,,,,,,,,,,,,,,,,,,,,
